binary	scenario	network	client_threads	metric	phase	samples	blocks	median	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	p90	p99	p99_status	mad_relative	block_median_ratio	drift_relative	lag1_autocorr	outlier_count	convergence_status	reason
tquicperf	download	syscall	7	throughput_gbps	discovery	20	4	6.525950	6.507638	6.571591	0.009800	6.490270	6.604460	1.017594	6.686034	6.741035	insufficient_order_stat_support	0.008920	1.011007	0.004644	0.249190	0	ready	-
tquicperf	download	syscall	7	throughput_gbps	confirm	10	2	6.532312	6.513986	6.710168	0.030033	6.481029	6.720597	1.036965	6.777983	6.904906	insufficient_order_stat_support	0.017011	1.030117	0.000000	0.195679	0	not_ready_max_samples	p50_ci_width_0.0300_gt_0.0300
tquicperf	download	syscall	7	throughput_gbps	combined	30	6	6.528785	6.514607	6.636717	0.018703	6.485762	6.685855	1.030851	6.730001	6.873567	insufficient_order_stat_support	0.009947	1.032326	0.002683	0.295136	0	ready	-
tquicperf	flow_control	iouring	1	throughput_gbps	discovery	20	4	3.151938	3.107337	3.259413	0.048249	3.082902	3.264318	1.058846	3.515158	3.870455	insufficient_order_stat_support	0.022190	1.050935	-0.009767	-0.051993	0	ready	-
tquicperf	flow_control	iouring	1	throughput_gbps	combined	20	4	3.151938	3.107337	3.259413	0.048249	3.082902	3.264318	1.058846	3.515158	3.870455	insufficient_order_stat_support	0.022190	1.050935	-0.009767	-0.051993	0	ready	-
tquicperf	flow_control	iouring	2	throughput_gbps	discovery	40	8	3.784085	3.598234	3.905373	0.081166	3.512430	4.012740	1.142440	4.126397	4.378738	insufficient_order_stat_support	0.055429	1.190681	0.020451	0.038767	0	not_ready_high_variance	p50_ci_width_0.0812_gt_0.0500;block_median_ratio_1.1907_gt_1.1000;persistent_block_median_ratio_recent_1.1607_gt_1.1000
tquicperf	flow_control	iouring	2	throughput_gbps	combined	40	8	3.784085	3.598234	3.905373	0.081166	3.512430	4.012740	1.142440	4.126397	4.378738	insufficient_order_stat_support	0.055429	1.190681	0.020451	0.038767	0	not_ready_high_variance	p50_ci_width_0.0812_gt_0.0500;block_median_ratio_1.1907_gt_1.1000;persistent_block_median_ratio_recent_1.1607_gt_1.1000
tquicperf	flow_control	syscall	1	throughput_gbps	discovery	30	6	3.337628	3.302535	3.435831	0.039937	3.249956	3.637395	1.119213	3.728786	3.980837	insufficient_order_stat_support	0.042291	1.072700	-0.005253	-0.240253	0	ready	-
tquicperf	flow_control	syscall	1	throughput_gbps	combined	30	6	3.337628	3.302535	3.435831	0.039937	3.249956	3.637395	1.119213	3.728786	3.980837	insufficient_order_stat_support	0.042291	1.072700	-0.005253	-0.240253	0	ready	-
tquicperf	flow_control	syscall	2	throughput_gbps	discovery	40	8	3.921475	3.747591	4.210741	0.118106	3.670448	4.471383	1.218212	4.670565	4.842974	insufficient_order_stat_support	0.073517	1.276033	0.023452	0.279812	0	not_ready_high_variance	p50_ci_width_0.1181_gt_0.0500;p80_p20_1.2182_gt_1.1500;block_median_ratio_1.2760_gt_1.1000;severe_block_median_ratio_1.2760_gt_1.2500
tquicperf	flow_control	syscall	2	throughput_gbps	combined	40	8	3.921475	3.747591	4.210741	0.118106	3.670448	4.471383	1.218212	4.670565	4.842974	insufficient_order_stat_support	0.073517	1.276033	0.023452	0.279812	0	not_ready_high_variance	p50_ci_width_0.1181_gt_0.0500;p80_p20_1.2182_gt_1.1500;block_median_ratio_1.2760_gt_1.1000;severe_block_median_ratio_1.2760_gt_1.2500
tquicperf	loss_recovery	iouring	1	throughput_gbps	discovery	40	8	4.803752	4.388182	4.961674	0.119384	4.335645	5.222071	1.204451	5.442553	5.773268	insufficient_order_stat_support	0.092782	1.171288	-0.011599	-0.140146	0	not_ready_high_variance	p50_ci_width_0.1194_gt_0.0800;p80_p20_1.2045_gt_1.1500;block_median_ratio_1.1713_gt_1.1000;persistent_block_median_ratio_recent_1.1713_gt_1.1000;persistent_p80_p20_recent_1.1784_gt_1.1500
tquicperf	loss_recovery	iouring	1	throughput_gbps	combined	40	8	4.803752	4.388182	4.961674	0.119384	4.335645	5.222071	1.204451	5.442553	5.773268	insufficient_order_stat_support	0.092782	1.171288	-0.011599	-0.140146	0	not_ready_high_variance	p50_ci_width_0.1194_gt_0.0800;p80_p20_1.2045_gt_1.1500;block_median_ratio_1.1713_gt_1.1000;persistent_block_median_ratio_recent_1.1713_gt_1.1000;persistent_p80_p20_recent_1.1784_gt_1.1500
tquicperf	loss_recovery	syscall	1	throughput_gbps	discovery	40	8	4.960856	4.637567	5.084784	0.090149	4.502718	5.350525	1.188288	5.613079	5.908774	insufficient_order_stat_support	0.074897	1.155017	-0.076466	-0.100843	0	not_ready_high_variance	p50_ci_width_0.0901_gt_0.0800;p80_p20_1.1883_gt_1.1500;block_median_ratio_1.1550_gt_1.1000;drift_-0.0765_gt_0.0300;persistent_drift_-0.0765_gt_0.0300
tquicperf	loss_recovery	syscall	1	throughput_gbps	combined	40	8	4.960856	4.637567	5.084784	0.090149	4.502718	5.350525	1.188288	5.613079	5.908774	insufficient_order_stat_support	0.074897	1.155017	-0.076466	-0.100843	0	not_ready_high_variance	p50_ci_width_0.0901_gt_0.0800;p80_p20_1.1883_gt_1.1500;block_median_ratio_1.1550_gt_1.1000;drift_-0.0765_gt_0.0300;persistent_drift_-0.0765_gt_0.0300
tquicperf	multistream_download	iouring	1	throughput_gbps	discovery	40	8	4.186636	4.060173	4.319725	0.061995	3.947849	4.851152	1.228809	5.025878	5.329216	insufficient_order_stat_support	0.062185	1.164203	-0.039548	0.160167	0	not_ready_high_variance	p50_ci_width_0.0620_gt_0.0300;p80_p20_1.2288_gt_1.1500;block_median_ratio_1.1642_gt_1.1000;drift_-0.0395_gt_0.0300;persistent_block_median_ratio_recent_1.1306_gt_1.1000;persistent_p80_p20_recent_1.2667_gt_1.1500;persistent_drift_-0.0395_gt_0.0300
tquicperf	multistream_download	iouring	1	throughput_gbps	combined	40	8	4.186636	4.060173	4.319725	0.061995	3.947849	4.851152	1.228809	5.025878	5.329216	insufficient_order_stat_support	0.062185	1.164203	-0.039548	0.160167	0	not_ready_high_variance	p50_ci_width_0.0620_gt_0.0300;p80_p20_1.2288_gt_1.1500;block_median_ratio_1.1642_gt_1.1000;drift_-0.0395_gt_0.0300;persistent_block_median_ratio_recent_1.1306_gt_1.1000;persistent_p80_p20_recent_1.2667_gt_1.1500;persistent_drift_-0.0395_gt_0.0300
tquicperf	multistream_download	syscall	1	throughput_gbps	discovery	30	6	4.446242	4.296021	4.867237	0.128472	4.082811	5.272131	1.291299	5.383061	5.636237	insufficient_order_stat_support	0.117623	1.272784	-0.089104	0.172771	0	not_ready_high_variance	p50_ci_width_0.1285_gt_0.0300;p80_p20_1.2913_gt_1.1500;block_median_ratio_1.2728_gt_1.1000;drift_-0.0891_gt_0.0300;severe_block_median_ratio_1.2728_gt_1.2500;severe_drift_-0.0891_gt_0.0800
tquicperf	multistream_download	syscall	1	throughput_gbps	combined	30	6	4.446242	4.296021	4.867237	0.128472	4.082811	5.272131	1.291299	5.383061	5.636237	insufficient_order_stat_support	0.117623	1.272784	-0.089104	0.172771	0	not_ready_high_variance	p50_ci_width_0.1285_gt_0.0300;p80_p20_1.2913_gt_1.1500;block_median_ratio_1.2728_gt_1.1000;drift_-0.0891_gt_0.0300;severe_block_median_ratio_1.2728_gt_1.2500;severe_drift_-0.0891_gt_0.0800
tquicperf	multistream_upload	iouring	1	throughput_gbps	discovery	40	8	4.415817	4.237075	4.621768	0.087117	4.223107	5.059779	1.198118	5.312419	5.621049	insufficient_order_stat_support	0.064743	1.200613	0.045153	0.085254	0	not_ready_high_variance	p50_ci_width_0.0871_gt_0.0300;p80_p20_1.1981_gt_1.1500;block_median_ratio_1.2006_gt_1.1000;drift_0.0452_gt_0.0300;persistent_block_median_ratio_recent_1.2006_gt_1.1000;persistent_p80_p20_recent_1.1842_gt_1.1500;persistent_drift_0.0452_gt_0.0300
tquicperf	multistream_upload	iouring	1	throughput_gbps	combined	40	8	4.415817	4.237075	4.621768	0.087117	4.223107	5.059779	1.198118	5.312419	5.621049	insufficient_order_stat_support	0.064743	1.200613	0.045153	0.085254	0	not_ready_high_variance	p50_ci_width_0.0871_gt_0.0300;p80_p20_1.1981_gt_1.1500;block_median_ratio_1.2006_gt_1.1000;drift_0.0452_gt_0.0300;persistent_block_median_ratio_recent_1.2006_gt_1.1000;persistent_p80_p20_recent_1.1842_gt_1.1500;persistent_drift_0.0452_gt_0.0300
tquicperf	multistream_upload	syscall	1	throughput_gbps	discovery	40	8	4.104307	4.000804	4.267485	0.064976	3.820937	4.487882	1.174550	4.726793	5.341412	insufficient_order_stat_support	0.068479	1.157149	-0.021066	-0.048906	0	not_ready_high_variance	p50_ci_width_0.0650_gt_0.0300;p80_p20_1.1746_gt_1.1500;block_median_ratio_1.1571_gt_1.1000;persistent_p80_p20_recent_1.1644_gt_1.1500
tquicperf	multistream_upload	syscall	1	throughput_gbps	combined	40	8	4.104307	4.000804	4.267485	0.064976	3.820937	4.487882	1.174550	4.726793	5.341412	insufficient_order_stat_support	0.068479	1.157149	-0.021066	-0.048906	0	not_ready_high_variance	p50_ci_width_0.0650_gt_0.0300;p80_p20_1.1746_gt_1.1500;block_median_ratio_1.1571_gt_1.1000;persistent_p80_p20_recent_1.1644_gt_1.1500
tquicperf	reqresp	iouring	1	requests_per_second	discovery	20	4	86995.262171	86296.518393	87620.970847	0.015224	85933.516232	87863.645418	1.022461	88581.196695	92795.945322	insufficient_order_stat_support	0.009527	1.015449	-0.002588	-0.008943	0	ready	-
tquicperf	reqresp	iouring	1	requests_per_second	confirm	10	2	88690.469487	86756.251533	88792.404226	0.022958	86052.777923	88886.195951	1.032927	89157.327047	90066.895766	insufficient_order_stat_support	0.008982	1.023470	0.000000	0.095101	0	ready	-
tquicperf	reqresp	iouring	1	requests_per_second	combined	30	6	87355.177912	86377.770141	88690.469487	0.026475	85933.516232	88722.581690	1.032456	89046.997168	92655.249484	insufficient_order_stat_support	0.014205	1.029025	-0.009869	0.032964	0	ready	-
tquicperf	reqresp	iouring	2	requests_per_second	discovery	30	6	157032.038756	151598.084467	159125.852077	0.047938	150275.440203	160914.675972	1.070798	163291.639449	165953.210749	insufficient_order_stat_support	0.027982	1.087402	0.001103	-0.157069	0	ready	-
tquicperf	reqresp	iouring	2	requests_per_second	confirm	10	2	154759.858793	154737.194590	154953.878523	0.001400	151410.317985	160568.924382	1.060489	165070.230619	175540.055289	insufficient_order_stat_support	0.022194	1.001400	0.000000	-0.149774	0	ready	-
tquicperf	reqresp	iouring	2	requests_per_second	combined	40	8	156514.723808	152704.581248	158639.603432	0.037920	151128.558028	160914.675972	1.064754	163850.374705	172734.046430	insufficient_order_stat_support	0.029572	1.087402	-0.006202	-0.146295	0	ready	-
tquicperf	reqresp	iouring	3	requests_per_second	discovery	20	4	159814.662463	158450.769366	160790.688209	0.014641	157382.917650	162829.916090	1.034610	164074.618956	165163.887875	insufficient_order_stat_support	0.014649	1.019117	0.004254	0.139169	0	ready	-
tquicperf	reqresp	iouring	3	requests_per_second	confirm	10	2	159814.859561	158615.198444	163244.891835	0.028969	156997.740786	163371.160731	1.040596	163939.675109	164453.529354	insufficient_order_stat_support	0.017898	1.029188	0.000000	0.504406	0	ready	-
tquicperf	reqresp	iouring	3	requests_per_second	combined	30	6	159814.859561	158871.102241	160790.688209	0.012011	157194.803547	163371.160731	1.039291	164074.618956	165127.015692	insufficient_order_stat_support	0.015871	1.034672	-0.010050	0.285905	0	ready	-
tquicperf	reqresp	iouring	4	requests_per_second	discovery	20	4	172089.905263	170800.413147	175611.620320	0.027958	169956.275848	177158.517136	1.042377	178740.408284	180719.443180	insufficient_order_stat_support	0.015320	1.041008	0.015672	-0.179838	0	ready	-
tquicperf	reqresp	iouring	4	requests_per_second	confirm	10	2	167224.425400	165353.133295	167840.127034	0.014872	164955.506621	169443.753223	1.027209	169535.928920	169837.535467	insufficient_order_stat_support	0.012190	1.015040	0.000000	0.246907	0	ready	-
tquicperf	reqresp	iouring	4	requests_per_second	combined	30	6	170085.462694	168058.551993	173297.129608	0.030800	166368.612749	175186.797359	1.053004	177469.264078	180714.189580	insufficient_order_stat_support	0.021987	1.071103	0.027800	0.277853	0	ready	-
tquicperf	reqresp	iouring	5	requests_per_second	discovery	20	4	160131.834025	157337.948547	163272.782516	0.037062	156254.332379	169288.417624	1.083416	171131.368006	172417.993959	insufficient_order_stat_support	0.030925	1.037799	0.029389	-0.002103	0	ready	-
tquicperf	reqresp	iouring	5	requests_per_second	combined	20	4	160131.834025	157337.948547	163272.782516	0.037062	156254.332379	169288.417624	1.083416	171131.368006	172417.993959	insufficient_order_stat_support	0.030925	1.037799	0.029389	-0.002103	0	ready	-
tquicperf	reqresp	iouring	6	requests_per_second	discovery	20	4	163310.980407	161677.497158	166220.658106	0.027819	161032.469735	166459.429564	1.033701	167966.989671	168272.789731	insufficient_order_stat_support	0.014946	1.036690	0.021970	-0.138650	0	ready	-
tquicperf	reqresp	iouring	6	requests_per_second	confirm	10	2	161620.875332	158207.663730	163159.061097	0.030636	157758.693654	163657.944308	1.037394	164111.381373	164160.078977	insufficient_order_stat_support	0.015558	1.031297	0.000000	-0.064197	0	ready	-
tquicperf	reqresp	iouring	6	requests_per_second	combined	30	6	162860.851365	161297.664466	164135.429572	0.017424	159482.720033	165480.044938	1.037605	167409.432593	168265.905188	insufficient_order_stat_support	0.012395	1.057791	0.007296	0.006951	0	ready	-
tquicperf	reqresp	syscall	1	requests_per_second	discovery	20	4	134689.003278	132514.479832	137652.640142	0.038148	131446.224296	138556.384939	1.054092	139230.160042	155346.975275	insufficient_order_stat_support	0.024090	1.043638	0.005046	0.046740	0	ready	-
tquicperf	reqresp	syscall	1	requests_per_second	combined	20	4	134689.003278	132514.479832	137652.640142	0.038148	131446.224296	138556.384939	1.054092	139230.160042	155346.975275	insufficient_order_stat_support	0.024090	1.043638	0.005046	0.046740	0	ready	-
tquicperf	reqresp	syscall	2	requests_per_second	discovery	20	4	172004.699477	170594.672488	174383.844417	0.022029	170098.867217	176305.671419	1.036489	177853.382304	195492.501581	insufficient_order_stat_support	0.011159	1.035961	0.014788	-0.296460	0	ready	-
tquicperf	reqresp	syscall	2	requests_per_second	combined	20	4	172004.699477	170594.672488	174383.844417	0.022029	170098.867217	176305.671419	1.036489	177853.382304	195492.501581	insufficient_order_stat_support	0.011159	1.035961	0.014788	-0.296460	0	ready	-
tquicperf	reqresp	syscall	3	requests_per_second	discovery	45	9	173025.026617	166094.024357	177413.525633	0.065421	165031.866881	178320.238097	1.080520	180787.807685	185532.804755	insufficient_order_stat_support	0.036284	1.082822	0.031037	0.369626	0	not_ready_high_variance	p50_ci_width_0.0654_gt_0.0500;drift_0.0310_gt_0.0300;persistent_drift_0.0310_gt_0.0300
tquicperf	reqresp	syscall	3	requests_per_second	combined	45	9	173025.026617	166094.024357	177413.525633	0.065421	165031.866881	178320.238097	1.080520	180787.807685	185532.804755	insufficient_order_stat_support	0.036284	1.082822	0.031037	0.369626	0	not_ready_high_variance	p50_ci_width_0.0654_gt_0.0500;drift_0.0310_gt_0.0300;persistent_drift_0.0310_gt_0.0300
tquicperf	small_payload_pps	iouring	1	messages_per_second	discovery	20	4	110252.628625	109623.181021	112184.092494	0.023228	108620.095112	112427.649828	1.035054	113170.945446	113336.164993	insufficient_order_stat_support	0.014833	1.025060	0.006749	-0.253713	0	ready	-
tquicperf	small_payload_pps	iouring	1	messages_per_second	combined	20	4	110252.628625	109623.181021	112184.092494	0.023228	108620.095112	112427.649828	1.035054	113170.945446	113336.164993	insufficient_order_stat_support	0.014833	1.025060	0.006749	-0.253713	0	ready	-
tquicperf	small_payload_pps	iouring	2	messages_per_second	discovery	30	6	176254.666437	169875.415295	196201.545739	0.149364	167985.820766	211460.057168	1.258797	213480.953379	219540.938005	insufficient_order_stat_support	0.068547	1.216173	-0.106105	0.080989	0	not_ready_high_variance	p50_ci_width_0.1494_gt_0.0500;p80_p20_1.2588_gt_1.1500;block_median_ratio_1.2162_gt_1.1000;drift_-0.1061_gt_0.0300;severe_drift_-0.1061_gt_0.0800
tquicperf	small_payload_pps	iouring	2	messages_per_second	combined	30	6	176254.666437	169875.415295	196201.545739	0.149364	167985.820766	211460.057168	1.258797	213480.953379	219540.938005	insufficient_order_stat_support	0.068547	1.216173	-0.106105	0.080989	0	not_ready_high_variance	p50_ci_width_0.1494_gt_0.0500;p80_p20_1.2588_gt_1.1500;block_median_ratio_1.2162_gt_1.1000;drift_-0.1061_gt_0.0300;severe_drift_-0.1061_gt_0.0800
tquicperf	small_payload_pps	syscall	1	messages_per_second	discovery	20	4	100375.889101	99098.362714	100672.485897	0.015682	98572.887579	100912.150182	1.023731	101420.624280	103460.773845	insufficient_order_stat_support	0.010815	1.017551	0.010246	-0.060158	0	ready	-
tquicperf	small_payload_pps	syscall	1	messages_per_second	combined	20	4	100375.889101	99098.362714	100672.485897	0.015682	98572.887579	100912.150182	1.023731	101420.624280	103460.773845	insufficient_order_stat_support	0.010815	1.017551	0.010246	-0.060158	0	ready	-
tquicperf	small_payload_pps	syscall	2	messages_per_second	discovery	20	4	196135.586058	193347.546108	197826.590208	0.022836	191209.955115	201664.719905	1.054677	204472.557915	214671.634818	insufficient_order_stat_support	0.016739	1.033187	-0.020375	0.231152	0	ready	-
tquicperf	small_payload_pps	syscall	2	messages_per_second	combined	20	4	196135.586058	193347.546108	197826.590208	0.022836	191209.955115	201664.719905	1.054677	204472.557915	214671.634818	insufficient_order_stat_support	0.016739	1.033187	-0.020375	0.231152	0	ready	-
tquicperf	small_payload_pps	syscall	3	messages_per_second	discovery	45	9	234969.594690	226630.165832	240996.917640	0.061143	221966.859971	242978.540160	1.094661	244630.672490	249354.664685	insufficient_order_stat_support	0.035406	1.131320	0.030342	0.363505	0	not_ready_high_variance	p50_ci_width_0.0611_gt_0.0500;block_median_ratio_1.1313_gt_1.1000;drift_0.0303_gt_0.0300;persistent_drift_0.0303_gt_0.0300
tquicperf	small_payload_pps	syscall	3	messages_per_second	combined	45	9	234969.594690	226630.165832	240996.917640	0.061143	221966.859971	242978.540160	1.094661	244630.672490	249354.664685	insufficient_order_stat_support	0.035406	1.131320	0.030342	0.363505	0	not_ready_high_variance	p50_ci_width_0.0611_gt_0.0500;block_median_ratio_1.1313_gt_1.1000;drift_0.0303_gt_0.0300;persistent_drift_0.0303_gt_0.0300
tquicperf	stream_churn	iouring	1	streams_per_second	discovery	20	4	111207.057800	110512.632659	112262.864342	0.015738	109160.518028	112734.616708	1.032742	113088.993243	118014.452330	insufficient_order_stat_support	0.013291	1.023486	-0.001105	0.031103	0	ready	-
tquicperf	stream_churn	iouring	1	streams_per_second	combined	20	4	111207.057800	110512.632659	112262.864342	0.015738	109160.518028	112734.616708	1.032742	113088.993243	118014.452330	insufficient_order_stat_support	0.013291	1.023486	-0.001105	0.031103	0	ready	-
tquicperf	stream_churn	iouring	2	streams_per_second	discovery	40	8	170280.406348	169221.878472	174265.718461	0.029621	167177.435592	185627.434237	1.110362	194364.576430	214979.089531	insufficient_order_stat_support	0.023217	1.097541	-0.012183	-0.230812	0	ready	-
tquicperf	stream_churn	iouring	2	streams_per_second	combined	40	8	170280.406348	169221.878472	174265.718461	0.029621	167177.435592	185627.434237	1.110362	194364.576430	214979.089531	insufficient_order_stat_support	0.023217	1.097541	-0.012183	-0.230812	0	ready	-
tquicperf	stream_churn	iouring	3	streams_per_second	discovery	20	4	199177.345793	196366.288064	200647.558104	0.021495	195771.572639	201505.071911	1.029287	203788.682924	209386.397464	insufficient_order_stat_support	0.011193	1.029999	-0.013869	0.163222	0	ready	-
tquicperf	stream_churn	iouring	3	streams_per_second	combined	20	4	199177.345793	196366.288064	200647.558104	0.021495	195771.572639	201505.071911	1.029287	203788.682924	209386.397464	insufficient_order_stat_support	0.011193	1.029999	-0.013869	0.163222	0	ready	-
tquicperf	stream_churn	iouring	4	streams_per_second	discovery	20	4	218170.353231	215082.814398	220146.358631	0.023209	214368.650577	226080.874933	1.054636	229524.723564	239596.029919	insufficient_order_stat_support	0.018225	1.024249	0.008751	-0.120132	0	ready	-
tquicperf	stream_churn	iouring	4	streams_per_second	combined	20	4	218170.353231	215082.814398	220146.358631	0.023209	214368.650577	226080.874933	1.054636	229524.723564	239596.029919	insufficient_order_stat_support	0.018225	1.024249	0.008751	-0.120132	0	ready	-
tquicperf	stream_churn	iouring	5	streams_per_second	discovery	40	8	241928.952251	234127.824350	248691.829973	0.060200	226569.328201	257126.222124	1.134868	262192.265341	264905.022402	insufficient_order_stat_support	0.056289	1.110561	-0.040509	-0.239542	0	not_ready_high_variance	p50_ci_width_0.0602_gt_0.0500;block_median_ratio_1.1106_gt_1.1000;drift_-0.0405_gt_0.0300;persistent_block_median_ratio_recent_1.1106_gt_1.1000;persistent_drift_-0.0405_gt_0.0300
tquicperf	stream_churn	iouring	5	streams_per_second	combined	40	8	241928.952251	234127.824350	248691.829973	0.060200	226569.328201	257126.222124	1.134868	262192.265341	264905.022402	insufficient_order_stat_support	0.056289	1.110561	-0.040509	-0.239542	0	not_ready_high_variance	p50_ci_width_0.0602_gt_0.0500;block_median_ratio_1.1106_gt_1.1000;drift_-0.0405_gt_0.0300;persistent_block_median_ratio_recent_1.1106_gt_1.1000;persistent_drift_-0.0405_gt_0.0300
tquicperf	stream_churn	syscall	1	streams_per_second	discovery	20	4	98605.750892	98297.504501	99804.323956	0.015281	97239.964230	100241.293747	1.030865	100685.157196	103726.956876	insufficient_order_stat_support	0.013075	1.016728	-0.002096	-0.069898	0	ready	-
tquicperf	stream_churn	syscall	1	streams_per_second	combined	20	4	98605.750892	98297.504501	99804.323956	0.015281	97239.964230	100241.293747	1.030865	100685.157196	103726.956876	insufficient_order_stat_support	0.013075	1.016728	-0.002096	-0.069898	0	ready	-
tquicperf	stream_churn	syscall	2	streams_per_second	discovery	20	4	196848.853691	194823.534873	197934.656242	0.015805	190538.922795	201739.452221	1.058783	202550.417377	205069.512585	insufficient_order_stat_support	0.025563	1.015969	0.003860	-0.084696	0	ready	-
tquicperf	stream_churn	syscall	2	streams_per_second	combined	20	4	196848.853691	194823.534873	197934.656242	0.015805	190538.922795	201739.452221	1.058783	202550.417377	205069.512585	insufficient_order_stat_support	0.025563	1.015969	0.003860	-0.084696	0	ready	-
tquicperf	stream_churn	syscall	3	streams_per_second	discovery	20	4	233272.364845	226673.987634	233886.730758	0.030920	223836.633081	241619.283310	1.079445	244705.483367	254919.491217	insufficient_order_stat_support	0.031540	1.041617	-0.010259	-0.158088	0	ready	-
tquicperf	stream_churn	syscall	3	streams_per_second	combined	20	4	233272.364845	226673.987634	233886.730758	0.030920	223836.633081	241619.283310	1.079445	244705.483367	254919.491217	insufficient_order_stat_support	0.031540	1.041617	-0.010259	-0.158088	0	ready	-
tquicperf	stream_churn	syscall	4	streams_per_second	discovery	20	4	256488.242118	251379.253252	258427.245633	0.027479	250872.292971	258529.379302	1.030522	259505.613341	261387.262293	insufficient_order_stat_support	0.010345	1.029305	-0.015309	0.123246	0	ready	-
tquicperf	stream_churn	syscall	4	streams_per_second	combined	20	4	256488.242118	251379.253252	258427.245633	0.027479	250872.292971	258529.379302	1.030522	259505.613341	261387.262293	insufficient_order_stat_support	0.010345	1.029305	-0.015309	0.123246	0	ready	-
tquicperf	stream_churn	syscall	5	streams_per_second	discovery	20	4	257009.094810	256099.665039	260158.923971	0.015794	255702.616308	263832.250329	1.031793	266077.182654	268132.877607	insufficient_order_stat_support	0.009375	1.025461	0.006636	0.046328	0	ready	-
tquicperf	stream_churn	syscall	5	streams_per_second	combined	20	4	257009.094810	256099.665039	260158.923971	0.015794	255702.616308	263832.250329	1.031793	266077.182654	268132.877607	insufficient_order_stat_support	0.009375	1.025461	0.006636	0.046328	0	ready	-
tquicperf	stream_churn	syscall	6	streams_per_second	discovery	20	4	260269.495380	258111.346091	260606.502251	0.009587	257379.564786	261500.583384	1.016011	262929.814489	264436.593083	insufficient_order_stat_support	0.006125	1.018406	-0.008131	-0.297978	0	ready	-
tquicperf	stream_churn	syscall	6	streams_per_second	combined	20	4	260269.495380	258111.346091	260606.502251	0.009587	257379.564786	261500.583384	1.016011	262929.814489	264436.593083	insufficient_order_stat_support	0.006125	1.018406	-0.008131	-0.297978	0	ready	-
tquicperf	stream_churn	syscall	7	streams_per_second	discovery	40	8	260806.778646	259037.312377	261557.419564	0.009663	258228.774311	263676.391113	1.021096	264690.460516	273354.442484	insufficient_order_stat_support	0.007995	1.021811	0.004340	0.036242	1	not_ready_high_variance	outliers_1;persistent_outliers_1
tquicperf	stream_churn	syscall	7	streams_per_second	combined	40	8	260806.778646	259037.312377	261557.419564	0.009663	258228.774311	263676.391113	1.021096	264690.460516	273354.442484	insufficient_order_stat_support	0.007995	1.021811	0.004340	0.036242	1	not_ready_high_variance	outliers_1;persistent_outliers_1
tquicperf	upload	iouring	1	throughput_gbps	discovery	20	4	5.398024	5.323417	5.444041	0.022346	5.011302	5.473539	1.092239	5.636442	5.913397	insufficient_order_stat_support	0.021255	1.022659	0.013784	0.054623	0	ready	-
tquicperf	upload	iouring	1	throughput_gbps	confirm	10	2	5.114813	5.111630	5.117996	0.001245	4.845769	5.435728	1.121747	5.494632	5.558824	insufficient_order_stat_support	0.052781	1.001245	0.000000	-0.240858	0	ready	-
tquicperf	upload	iouring	1	throughput_gbps	combined	30	6	5.336318	5.117996	5.423510	0.057252	4.969646	5.471788	1.101042	5.572195	5.888201	insufficient_order_stat_support	0.038314	1.065030	0.016548	0.035088	0	warning_noisy	p50_ci_width_0.0573_gt_0.0300
tquicperf	upload	iouring	2	throughput_gbps	discovery	50	10	8.612738	8.527065	8.693790	0.019358	8.402891	8.903833	1.059615	9.069763	10.312344	insufficient_order_stat_support	0.021462	1.067872	0.007750	-0.010800	0	ready	-
tquicperf	upload	iouring	2	throughput_gbps	confirm	10	2	8.664233	8.642633	8.685832	0.004986	8.274878	9.295932	1.123392	9.514479	9.792352	insufficient_order_stat_support	0.046950	1.004998	0.000000	0.060215	0	ready	-
tquicperf	upload	iouring	2	throughput_gbps	combined	60	12	8.620735	8.535045	8.684607	0.017349	8.388794	8.985746	1.071161	9.266233	10.337915	insufficient_order_stat_support	0.023622	1.067872	0.004454	0.008035	0	ready	-
tquicperf	upload	iouring	3	throughput_gbps	discovery	20	4	8.507214	8.437907	8.522825	0.009982	8.337438	8.576913	1.028723	8.658971	8.700259	insufficient_order_stat_support	0.012879	1.010064	0.004489	-0.574113	0	ready	-
tquicperf	upload	iouring	3	throughput_gbps	combined	20	4	8.507214	8.437907	8.522825	0.009982	8.337438	8.576913	1.028723	8.658971	8.700259	insufficient_order_stat_support	0.012879	1.010064	0.004489	-0.574113	0	ready	-
tquicperf	upload	iouring	4	throughput_gbps	discovery	20	4	8.260325	8.209640	8.436487	0.027462	8.122810	8.464478	1.042063	8.612321	8.702487	insufficient_order_stat_support	0.020186	1.029193	0.005737	-0.135738	0	ready	-
tquicperf	upload	iouring	4	throughput_gbps	confirm	10	2	8.429545	8.424539	8.515786	0.010825	8.214516	8.554856	1.041432	8.728513	8.869258	insufficient_order_stat_support	0.021651	1.010831	0.000000	0.052730	0	ready	-
tquicperf	upload	iouring	4	throughput_gbps	combined	30	6	8.297950	8.222819	8.432510	0.025270	8.160407	8.517663	1.043779	8.649897	8.836038	insufficient_order_stat_support	0.016847	1.037291	-0.024524	-0.020659	0	ready	-
