scenario	network	path_profile	metric	binary_a	binary_b	a_p50	b_p50	a_vs_b_median_ratio	a_vs_b_ci95_low	a_vs_b_ci95_high	relation
loss_recovery	iouring	loopback	throughput_gbps	mvfstperf	noqperf	6.199574	4.597001	1.348613	1.338544	1.368890	win
loss_recovery	iouring	loopback	throughput_gbps	mvfstperf	picoperf	6.199574	5.384478	1.151379	1.146766	1.162279	win
loss_recovery	iouring	loopback	throughput_gbps	mvfstperf	quicheperf	6.199574	8.658956	0.715973	0.706867	0.730552	loss
loss_recovery	iouring	loopback	throughput_gbps	mvfstperf	quiczigperf	6.199574	7.648751	0.810534	0.807027	0.818046	loss
loss_recovery	iouring	loopback	throughput_gbps	mvfstperf	quinnperf	6.199574	5.798573	1.069155	1.064871	1.080215	win
loss_recovery	iouring	loopback	throughput_gbps	mvfstperf	s2nperf	6.199574	5.488171	1.129625	1.117634	1.146164	win
loss_recovery	iouring	loopback	throughput_gbps	mvfstperf	tquicperf	6.199574	7.199421	0.861121	0.847039	0.882692	loss
loss_recovery	iouring	loopback	throughput_gbps	mvfstperf	xquicperf	6.199574	3.560009	1.741449	1.646275	1.768482	win
loss_recovery	iouring	loopback	throughput_gbps	neqoperf	ngtcp2perf	5.232333	15.065722	0.347301	0.332531	0.360233	loss
loss_recovery	iouring	loopback	throughput_gbps	neqoperf	noqperf	5.232333	4.597001	1.138206	1.120527	1.156958	win
loss_recovery	iouring	loopback	throughput_gbps	neqoperf	picoperf	5.232333	5.384478	0.971744	0.959985	0.982335	loss
loss_recovery	iouring	loopback	throughput_gbps	neqoperf	quicheperf	5.232333	8.658956	0.604268	0.591735	0.617448	loss
loss_recovery	iouring	loopback	throughput_gbps	neqoperf	quiczigperf	5.232333	7.648751	0.684077	0.675581	0.691396	loss
loss_recovery	iouring	loopback	throughput_gbps	neqoperf	quinnperf	5.232333	5.798573	0.902348	0.891429	0.912975	loss
loss_recovery	iouring	loopback	throughput_gbps	neqoperf	s2nperf	5.232333	5.488171	0.953384	0.935598	0.968715	loss
loss_recovery	iouring	loopback	throughput_gbps	neqoperf	tquicperf	5.232333	7.199421	0.726771	0.709077	0.746033	loss
loss_recovery	iouring	loopback	throughput_gbps	neqoperf	xquicperf	5.232333	3.560009	1.469753	1.378136	1.494685	win
loss_recovery	iouring	loopback	throughput_gbps	ngtcp2perf	noqperf	15.065722	4.597001	3.277294	3.170696	3.413268	win
loss_recovery	iouring	loopback	throughput_gbps	ngtcp2perf	picoperf	15.065722	5.384478	2.797991	2.716418	2.898092	win
loss_recovery	iouring	loopback	throughput_gbps	ngtcp2perf	quicheperf	15.065722	8.658956	1.739901	1.674402	1.821600	win
loss_recovery	iouring	loopback	throughput_gbps	ngtcp2perf	quiczigperf	15.065722	7.648751	1.969697	1.911656	2.039763	win
loss_recovery	iouring	loopback	throughput_gbps	ngtcp2perf	quinnperf	15.065722	5.798573	2.598177	2.522429	2.693468	win
loss_recovery	iouring	loopback	throughput_gbps	ngtcp2perf	s2nperf	15.065722	5.488171	2.745126	2.647410	2.857911	win
loss_recovery	iouring	loopback	throughput_gbps	ngtcp2perf	tquicperf	15.065722	7.199421	2.092630	2.006436	2.200953	win
loss_recovery	iouring	loopback	throughput_gbps	ngtcp2perf	xquicperf	15.065722	3.560009	4.231934	3.899637	4.409632	win
loss_recovery	iouring	loopback	throughput_gbps	noqperf	picoperf	4.597001	5.384478	0.853751	0.845789	0.860046	loss
loss_recovery	iouring	loopback	throughput_gbps	noqperf	quicheperf	4.597001	8.658956	0.530896	0.521345	0.540583	loss
loss_recovery	iouring	loopback	throughput_gbps	noqperf	quiczigperf	4.597001	7.648751	0.601013	0.595217	0.605326	loss
loss_recovery	iouring	loopback	throughput_gbps	noqperf	quinnperf	4.597001	5.798573	0.792781	0.785389	0.799321	loss
loss_recovery	iouring	loopback	throughput_gbps	noqperf	s2nperf	4.597001	5.488171	0.837620	0.824303	0.848121	loss
loss_recovery	iouring	loopback	throughput_gbps	noqperf	tquicperf	4.597001	7.199421	0.638524	0.624728	0.653161	loss
loss_recovery	iouring	loopback	throughput_gbps	noqperf	xquicperf	4.597001	3.560009	1.291289	1.214199	1.308615	win
loss_recovery	iouring	loopback	throughput_gbps	picoperf	quicheperf	5.384478	8.658956	0.621839	0.614021	0.630987	loss
loss_recovery	iouring	loopback	throughput_gbps	picoperf	quiczigperf	5.384478	7.648751	0.703968	0.701025	0.706557	loss
loss_recovery	iouring	loopback	throughput_gbps	picoperf	quinnperf	5.384478	5.798573	0.928587	0.925002	0.932995	loss
loss_recovery	iouring	loopback	throughput_gbps	picoperf	s2nperf	5.384478	5.488171	0.981106	0.970834	0.989957	loss
loss_recovery	iouring	loopback	throughput_gbps	picoperf	tquicperf	5.384478	7.199421	0.747904	0.735782	0.762392	loss
loss_recovery	iouring	loopback	throughput_gbps	picoperf	xquicperf	5.384478	3.560009	1.512490	1.430040	1.527460	win
loss_recovery	iouring	loopback	throughput_gbps	quicheperf	quiczigperf	8.658956	7.648751	1.132075	1.115303	1.146262	win
loss_recovery	iouring	loopback	throughput_gbps	quicheperf	quinnperf	8.658956	5.798573	1.493291	1.471641	1.513617	win
loss_recovery	iouring	loopback	throughput_gbps	quicheperf	s2nperf	8.658956	5.488171	1.577749	1.544558	1.606028	win
loss_recovery	iouring	loopback	throughput_gbps	quicheperf	tquicperf	8.658956	7.199421	1.202729	1.170599	1.236845	win
loss_recovery	iouring	loopback	throughput_gbps	quicheperf	xquicperf	8.658956	3.560009	2.432285	2.275135	2.478031	win
loss_recovery	iouring	loopback	throughput_gbps	quiczigperf	quinnperf	7.648751	5.798573	1.319075	1.314242	1.325763	win
loss_recovery	iouring	loopback	throughput_gbps	quiczigperf	s2nperf	7.648751	5.488171	1.393680	1.379360	1.406704	win
loss_recovery	iouring	loopback	throughput_gbps	quiczigperf	tquicperf	7.648751	7.199421	1.062412	1.045398	1.083340	win
loss_recovery	iouring	loopback	throughput_gbps	quiczigperf	xquicperf	7.648751	3.560009	2.148520	2.031798	2.170484	win
loss_recovery	iouring	loopback	throughput_gbps	quinnperf	s2nperf	5.798573	5.488171	1.056559	1.044589	1.066090	win
loss_recovery	iouring	loopback	throughput_gbps	quinnperf	tquicperf	5.798573	7.199421	0.805422	0.791680	0.821024	loss
loss_recovery	iouring	loopback	throughput_gbps	quinnperf	xquicperf	5.798573	3.560009	1.628809	1.538681	1.644930	win
loss_recovery	iouring	loopback	throughput_gbps	s2nperf	tquicperf	5.488171	7.199421	0.762307	0.746127	0.782264	loss
loss_recovery	iouring	loopback	throughput_gbps	s2nperf	xquicperf	5.488171	3.560009	1.541617	1.450145	1.567275	win
loss_recovery	iouring	loopback	throughput_gbps	tquicperf	xquicperf	7.199421	3.560009	2.022304	1.882996	2.067955	win
loss_recovery	syscall	loopback	throughput_gbps	lsperf	mvfstperf	13.038571	6.330840	2.059532	2.016298	2.065530	win
loss_recovery	syscall	loopback	throughput_gbps	lsperf	neqoperf	13.038571	5.285935	2.466654	2.419679	2.523545	win
loss_recovery	syscall	loopback	throughput_gbps	lsperf	ngtcp2perf	13.038571	14.708659	0.886455	0.864155	0.907452	loss
loss_recovery	syscall	loopback	throughput_gbps	lsperf	noqperf	13.038571	4.681918	2.784878	2.739266	2.788180	win
loss_recovery	syscall	loopback	throughput_gbps	lsperf	picoperf	13.038571	4.477095	2.912284	2.716866	3.196663	win
loss_recovery	syscall	loopback	throughput_gbps	lsperf	quicheperf	13.038571	8.904470	1.464272	1.425957	1.483935	win
loss_recovery	syscall	loopback	throughput_gbps	lsperf	quiczigperf	13.038571	8.549888	1.524999	1.497858	1.531275	win
loss_recovery	syscall	loopback	throughput_gbps	lsperf	quinnperf	13.038571	5.671686	2.298888	2.237439	2.311428	win
loss_recovery	syscall	loopback	throughput_gbps	lsperf	s2nperf	13.038571	5.436191	2.398476	2.344479	2.416379	win
loss_recovery	syscall	loopback	throughput_gbps	lsperf	tquicperf	13.038571	6.977824	1.868572	1.807537	1.918930	win
loss_recovery	syscall	loopback	throughput_gbps	lsperf	xquicperf	13.038571	3.871279	3.368027	3.242514	3.368027	win
loss_recovery	syscall	loopback	throughput_gbps	mvfstperf	neqoperf	6.330840	5.285935	1.197677	1.190963	1.231074	win
loss_recovery	syscall	loopback	throughput_gbps	mvfstperf	ngtcp2perf	6.330840	14.708659	0.430416	0.425336	0.442687	loss
loss_recovery	syscall	loopback	throughput_gbps	mvfstperf	noqperf	6.330840	4.681918	1.352190	1.348263	1.360173	win
loss_recovery	syscall	loopback	throughput_gbps	mvfstperf	picoperf	6.330840	4.477095	1.414051	1.337238	1.559445	win
loss_recovery	syscall	loopback	throughput_gbps	mvfstperf	quicheperf	6.330840	8.904470	0.710973	0.701854	0.723916	loss
loss_recovery	syscall	loopback	throughput_gbps	mvfstperf	quiczigperf	6.330840	8.549888	0.740459	0.737244	0.747010	loss
loss_recovery	syscall	loopback	throughput_gbps	mvfstperf	quinnperf	6.330840	5.671686	1.116218	1.101264	1.127597	win
loss_recovery	syscall	loopback	throughput_gbps	mvfstperf	s2nperf	6.330840	5.436191	1.164573	1.153949	1.178795	win
loss_recovery	syscall	loopback	throughput_gbps	mvfstperf	tquicperf	6.330840	6.977824	0.907280	0.889667	0.936122	loss
loss_recovery	syscall	loopback	throughput_gbps	mvfstperf	xquicperf	6.330840	3.871279	1.635336	1.595961	1.643043	win
loss_recovery	syscall	loopback	throughput_gbps	neqoperf	ngtcp2perf	5.285935	14.708659	0.359376	0.348139	0.368888	loss
loss_recovery	syscall	loopback	throughput_gbps	neqoperf	noqperf	5.285935	4.681918	1.129011	1.103558	1.133421	win
loss_recovery	syscall	loopback	throughput_gbps	neqoperf	picoperf	5.285935	4.477095	1.180662	1.094534	1.299473	win
loss_recovery	syscall	loopback	throughput_gbps	neqoperf	quicheperf	5.285935	8.904470	0.593627	0.574470	0.603233	loss
loss_recovery	syscall	loopback	throughput_gbps	neqoperf	quiczigperf	5.285935	8.549888	0.618246	0.603437	0.622477	loss
loss_recovery	syscall	loopback	throughput_gbps	neqoperf	quinnperf	5.285935	5.671686	0.931986	0.901389	0.939617	loss
loss_recovery	syscall	loopback	throughput_gbps	neqoperf	s2nperf	5.285935	5.436191	0.972360	0.944511	0.982280	loss
loss_recovery	syscall	loopback	throughput_gbps	neqoperf	tquicperf	5.285935	6.977824	0.757533	0.728196	0.780063	loss
loss_recovery	syscall	loopback	throughput_gbps	neqoperf	xquicperf	5.285935	3.871279	1.365423	1.306300	1.369134	win
loss_recovery	syscall	loopback	throughput_gbps	ngtcp2perf	noqperf	14.708659	4.681918	3.141588	3.068898	3.173637	win
loss_recovery	syscall	loopback	throughput_gbps	ngtcp2perf	picoperf	14.708659	4.477095	3.285313	3.043803	3.638590	win
loss_recovery	syscall	loopback	throughput_gbps	ngtcp2perf	quicheperf	14.708659	8.904470	1.651829	1.597551	1.689084	win
loss_recovery	syscall	loopback	throughput_gbps	ngtcp2perf	quiczigperf	14.708659	8.549888	1.720334	1.678104	1.742969	win
loss_recovery	syscall	loopback	throughput_gbps	ngtcp2perf	quinnperf	14.708659	5.671686	2.593348	2.506683	2.630975	win
loss_recovery	syscall	loopback	throughput_gbps	ngtcp2perf	s2nperf	14.708659	5.436191	2.705692	2.626603	2.750435	win
loss_recovery	syscall	loopback	throughput_gbps	ngtcp2perf	tquicperf	14.708659	6.977824	2.107915	2.025049	2.184215	win
loss_recovery	syscall	loopback	throughput_gbps	ngtcp2perf	xquicperf	14.708659	3.871279	3.799431	3.632705	3.833644	win
loss_recovery	syscall	loopback	throughput_gbps	noqperf	picoperf	4.681918	4.477095	1.045749	0.990648	1.147865	statistical_tie
loss_recovery	syscall	loopback	throughput_gbps	noqperf	quicheperf	4.681918	8.904470	0.525794	0.519945	0.532855	loss
loss_recovery	syscall	loopback	throughput_gbps	noqperf	quiczigperf	4.681918	8.549888	0.547600	0.546162	0.549854	loss
loss_recovery	syscall	loopback	throughput_gbps	noqperf	quinnperf	4.681918	5.671686	0.825490	0.815835	0.829993	loss
loss_recovery	syscall	loopback	throughput_gbps	noqperf	s2nperf	4.681918	5.436191	0.861250	0.854865	0.867679	loss
loss_recovery	syscall	loopback	throughput_gbps	noqperf	tquicperf	4.681918	6.977824	0.670971	0.659080	0.689053	loss
loss_recovery	syscall	loopback	throughput_gbps	noqperf	xquicperf	4.681918	3.871279	1.209398	1.182314	1.209398	win
loss_recovery	syscall	loopback	throughput_gbps	picoperf	quicheperf	4.477095	8.904470	0.502792	0.453505	0.537248	loss
loss_recovery	syscall	loopback	throughput_gbps	picoperf	quiczigperf	4.477095	8.549888	0.523644	0.476372	0.554387	loss
loss_recovery	syscall	loopback	throughput_gbps	picoperf	quinnperf	4.477095	5.671686	0.789376	0.711584	0.836836	loss
loss_recovery	syscall	loopback	throughput_gbps	picoperf	s2nperf	4.477095	5.436191	0.823572	0.745627	0.874832	loss
loss_recovery	syscall	loopback	throughput_gbps	picoperf	tquicperf	4.477095	6.977824	0.641618	0.574860	0.694735	loss
loss_recovery	syscall	loopback	throughput_gbps	picoperf	xquicperf	4.477095	3.871279	1.156490	1.031234	1.219369	win
loss_recovery	syscall	loopback	throughput_gbps	quicheperf	quiczigperf	8.904470	8.549888	1.041472	1.026190	1.056270	win
loss_recovery	syscall	loopback	throughput_gbps	quicheperf	quinnperf	8.904470	5.671686	1.569986	1.532880	1.594417	win
loss_recovery	syscall	loopback	throughput_gbps	quicheperf	s2nperf	8.904470	5.436191	1.637998	1.606214	1.666812	win
loss_recovery	syscall	loopback	throughput_gbps	quicheperf	tquicperf	8.904470	6.977824	1.276110	1.238353	1.323673	win
loss_recovery	syscall	loopback	throughput_gbps	quicheperf	xquicperf	8.904470	3.871279	2.300136	2.221462	2.323256	win
loss_recovery	syscall	loopback	throughput_gbps	quiczigperf	quinnperf	8.549888	5.671686	1.507468	1.485490	1.517881	win
loss_recovery	syscall	loopback	throughput_gbps	quiczigperf	s2nperf	8.549888	5.436191	1.572772	1.556557	1.586801	win
loss_recovery	syscall	loopback	throughput_gbps	quiczigperf	tquicperf	8.549888	6.977824	1.225294	1.200068	1.260133	win
loss_recovery	syscall	loopback	throughput_gbps	quiczigperf	xquicperf	8.549888	3.871279	2.208543	2.152785	2.211734	win
loss_recovery	syscall	loopback	throughput_gbps	quinnperf	s2nperf	5.671686	5.436191	1.043320	1.031188	1.062287	win
loss_recovery	syscall	loopback	throughput_gbps	quinnperf	tquicperf	5.671686	6.977824	0.812816	0.795021	0.843599	loss
loss_recovery	syscall	loopback	throughput_gbps	quinnperf	xquicperf	5.671686	3.871279	1.465068	1.426177	1.480650	win
loss_recovery	syscall	loopback	throughput_gbps	s2nperf	tquicperf	5.436191	6.977824	0.779067	0.760491	0.805083	loss
loss_recovery	syscall	loopback	throughput_gbps	s2nperf	xquicperf	5.436191	3.871279	1.404236	1.364234	1.413049	win
loss_recovery	syscall	loopback	throughput_gbps	tquicperf	xquicperf	6.977824	3.871279	1.802460	1.717888	1.832805	win
multistream_download	iouring	loopback	throughput_gbps	lsperf	mvfstperf	10.700913	5.891610	1.816297	1.138459	1.948546	win
multistream_download	iouring	loopback	throughput_gbps	lsperf	neqoperf	10.700913	3.093055	3.459659	2.172678	3.634096	win
multistream_download	iouring	loopback	throughput_gbps	lsperf	ngtcp2perf	10.700913	15.839096	0.675601	0.406118	0.750562	loss
multistream_download	iouring	loopback	throughput_gbps	lsperf	noqperf	10.700913	5.321618	2.010838	1.251821	2.126057	win
multistream_download	iouring	loopback	throughput_gbps	lsperf	picoperf	10.700913	6.108146	1.751908	1.089895	1.865148	win
multistream_download	iouring	loopback	throughput_gbps	lsperf	quicheperf	10.700913	8.059246	1.327781	0.833129	1.400907	statistical_tie
multistream_download	iouring	loopback	throughput_gbps	lsperf	quiczigperf	10.700913	8.179171	1.308313	0.821048	1.383270	statistical_tie
multistream_download	iouring	loopback	throughput_gbps	lsperf	quinnperf	10.700913	6.415961	1.667858	1.037954	1.782458	win
multistream_download	iouring	loopback	throughput_gbps	lsperf	s2nperf	10.700913	5.070017	2.110626	1.320823	2.218079	win
multistream_download	iouring	loopback	throughput_gbps	lsperf	tquicperf	10.700913	6.391561	1.674225	1.047396	1.863408	win
multistream_download	iouring	loopback	throughput_gbps	lsperf	xquicperf	10.700913	4.509473	2.372985	1.440132	2.519440	win
multistream_download	iouring	loopback	throughput_gbps	mvfstperf	neqoperf	5.891610	3.093055	1.904787	1.861998	1.911546	win
multistream_download	iouring	loopback	throughput_gbps	mvfstperf	ngtcp2perf	5.891610	15.839096	0.371966	0.348046	0.394798	loss
multistream_download	iouring	loopback	throughput_gbps	mvfstperf	noqperf	5.891610	5.321618	1.107109	1.072818	1.118312	win
multistream_download	iouring	loopback	throughput_gbps	mvfstperf	picoperf	5.891610	6.108146	0.964550	0.934047	0.981073	loss
multistream_download	iouring	loopback	throughput_gbps	mvfstperf	quicheperf	5.891610	8.059246	0.731037	0.713997	0.736882	loss
multistream_download	iouring	loopback	throughput_gbps	mvfstperf	quiczigperf	5.891610	8.179171	0.720319	0.703643	0.727604	loss
multistream_download	iouring	loopback	throughput_gbps	mvfstperf	quinnperf	5.891610	6.415961	0.918274	0.889533	0.937578	loss
multistream_download	iouring	loopback	throughput_gbps	mvfstperf	s2nperf	5.891610	5.070017	1.162049	1.131953	1.166716	win
multistream_download	iouring	loopback	throughput_gbps	mvfstperf	tquicperf	5.891610	6.391561	0.921779	0.897625	0.980158	loss
multistream_download	iouring	loopback	throughput_gbps	mvfstperf	xquicperf	5.891610	4.509473	1.306496	1.234202	1.325233	win
multistream_download	iouring	loopback	throughput_gbps	neqoperf	ngtcp2perf	3.093055	15.839096	0.195280	0.186617	0.206870	loss
multistream_download	iouring	loopback	throughput_gbps	neqoperf	noqperf	3.093055	5.321618	0.581224	0.575228	0.585983	loss
multistream_download	iouring	loopback	throughput_gbps	neqoperf	picoperf	3.093055	6.108146	0.506382	0.500821	0.514071	loss
multistream_download	iouring	loopback	throughput_gbps	neqoperf	quicheperf	3.093055	8.059246	0.383790	0.382834	0.386118	loss
multistream_download	iouring	loopback	throughput_gbps	neqoperf	quiczigperf	3.093055	8.179171	0.378162	0.377282	0.381257	loss
multistream_download	iouring	loopback	throughput_gbps	neqoperf	quinnperf	3.093055	6.415961	0.482087	0.476954	0.491280	loss
multistream_download	iouring	loopback	throughput_gbps	neqoperf	s2nperf	3.093055	5.070017	0.610068	0.606936	0.611346	loss
multistream_download	iouring	loopback	throughput_gbps	neqoperf	tquicperf	3.093055	6.391561	0.483928	0.481293	0.513592	loss
multistream_download	iouring	loopback	throughput_gbps	neqoperf	xquicperf	3.093055	4.509473	0.685902	0.661760	0.694407	loss
multistream_download	iouring	loopback	throughput_gbps	ngtcp2perf	noqperf	15.839096	5.321618	2.976368	2.785160	3.134928	win
multistream_download	iouring	loopback	throughput_gbps	ngtcp2perf	picoperf	15.839096	6.108146	2.593110	2.424895	2.750211	win
multistream_download	iouring	loopback	throughput_gbps	ngtcp2perf	quicheperf	15.839096	8.059246	1.965332	1.853619	2.065676	win
multistream_download	iouring	loopback	throughput_gbps	ngtcp2perf	quiczigperf	15.839096	8.179171	1.936516	1.826739	2.039670	win
multistream_download	iouring	loopback	throughput_gbps	ngtcp2perf	quinnperf	15.839096	6.415961	2.468702	2.309332	2.628283	win
multistream_download	iouring	loopback	throughput_gbps	ngtcp2perf	s2nperf	15.839096	5.070017	3.124071	2.938682	3.270618	win
multistream_download	iouring	loopback	throughput_gbps	ngtcp2perf	tquicperf	15.839096	6.391561	2.478126	2.330339	2.747645	win
multistream_download	iouring	loopback	throughput_gbps	ngtcp2perf	xquicperf	15.839096	4.509473	3.512405	3.204133	3.714983	win
multistream_download	iouring	loopback	throughput_gbps	noqperf	picoperf	5.321618	6.108146	0.871233	0.856061	0.892230	loss
multistream_download	iouring	loopback	throughput_gbps	noqperf	quicheperf	5.321618	8.059246	0.660312	0.654383	0.670151	loss
multistream_download	iouring	loopback	throughput_gbps	noqperf	quiczigperf	5.321618	8.179171	0.650630	0.644893	0.661714	loss
multistream_download	iouring	loopback	throughput_gbps	noqperf	quinnperf	5.321618	6.415961	0.829434	0.815263	0.852673	loss
multistream_download	iouring	loopback	throughput_gbps	noqperf	s2nperf	5.321618	5.070017	1.049625	1.037443	1.061061	win
multistream_download	iouring	loopback	throughput_gbps	noqperf	tquicperf	5.321618	6.391561	0.832601	0.822680	0.891397	loss
multistream_download	iouring	loopback	throughput_gbps	noqperf	xquicperf	5.321618	4.509473	1.180098	1.131155	1.205223	win
multistream_download	iouring	loopback	throughput_gbps	picoperf	quicheperf	6.108146	8.059246	0.757905	0.745923	0.769715	loss
multistream_download	iouring	loopback	throughput_gbps	picoperf	quiczigperf	6.108146	8.179171	0.746793	0.735105	0.760025	loss
multistream_download	iouring	loopback	throughput_gbps	picoperf	quinnperf	6.108146	6.415961	0.952023	0.929308	0.979355	loss
multistream_download	iouring	loopback	throughput_gbps	picoperf	s2nperf	6.108146	5.070017	1.204758	1.182567	1.218702	win
multistream_download	iouring	loopback	throughput_gbps	picoperf	tquicperf	6.108146	6.391561	0.955658	0.937761	1.023832	statistical_tie
multistream_download	iouring	loopback	throughput_gbps	picoperf	xquicperf	6.108146	4.509473	1.354515	1.289388	1.384283	win
multistream_download	iouring	loopback	throughput_gbps	quicheperf	quiczigperf	8.059246	8.179171	0.985338	0.978708	0.994260	statistical_tie
multistream_download	iouring	loopback	throughput_gbps	quicheperf	quinnperf	8.059246	6.415961	1.256124	1.237266	1.281187	win
multistream_download	iouring	loopback	throughput_gbps	quicheperf	s2nperf	8.059246	5.070017	1.589589	1.574452	1.594300	win
multistream_download	iouring	loopback	throughput_gbps	quicheperf	tquicperf	8.059246	6.391561	1.260920	1.248522	1.339371	win
multistream_download	iouring	loopback	throughput_gbps	quicheperf	xquicperf	8.059246	4.509473	1.787182	1.716672	1.810911	win
multistream_download	iouring	loopback	throughput_gbps	quiczigperf	quinnperf	8.179171	6.415961	1.274816	1.253042	1.300039	win
multistream_download	iouring	loopback	throughput_gbps	quiczigperf	s2nperf	8.179171	5.070017	1.613243	1.594527	1.617760	win
multistream_download	iouring	loopback	throughput_gbps	quiczigperf	tquicperf	8.179171	6.391561	1.279683	1.264441	1.359080	win
multistream_download	iouring	loopback	throughput_gbps	quiczigperf	xquicperf	8.179171	4.509473	1.813776	1.738560	1.837559	win
multistream_download	iouring	loopback	throughput_gbps	quinnperf	s2nperf	6.415961	5.070017	1.265471	1.237427	1.279689	win
multistream_download	iouring	loopback	throughput_gbps	quinnperf	tquicperf	6.415961	6.391561	1.003818	0.981265	1.075066	statistical_tie
multistream_download	iouring	loopback	throughput_gbps	quinnperf	xquicperf	6.415961	4.509473	1.422774	1.349204	1.453555	win
multistream_download	iouring	loopback	throughput_gbps	s2nperf	tquicperf	5.070017	6.391561	0.793236	0.788549	0.844829	loss
multistream_download	iouring	loopback	throughput_gbps	s2nperf	xquicperf	5.070017	4.509473	1.124304	1.084226	1.142260	win
multistream_download	iouring	loopback	throughput_gbps	tquicperf	xquicperf	6.391561	4.509473	1.417363	1.290592	1.440451	win
multistream_download	syscall	loopback	throughput_gbps	lsperf	mvfstperf	4.230865	5.797401	0.729786	0.703145	0.740633	loss
multistream_download	syscall	loopback	throughput_gbps	lsperf	neqoperf	4.230865	3.053791	1.385446	1.334317	1.406836	win
multistream_download	syscall	loopback	throughput_gbps	lsperf	ngtcp2perf	4.230865	15.947998	0.265291	0.253524	0.269338	loss
multistream_download	syscall	loopback	throughput_gbps	lsperf	noqperf	4.230865	5.232061	0.808642	0.780691	0.823177	loss
multistream_download	syscall	loopback	throughput_gbps	lsperf	picoperf	4.230865	7.988459	0.529622	0.501006	0.560396	loss
multistream_download	syscall	loopback	throughput_gbps	lsperf	quicheperf	4.230865	9.377034	0.451194	0.430809	0.462815	loss
multistream_download	syscall	loopback	throughput_gbps	lsperf	quiczigperf	4.230865	7.750799	0.545862	0.529871	0.552018	loss
multistream_download	syscall	loopback	throughput_gbps	lsperf	quinnperf	4.230865	6.326139	0.668791	0.610340	0.680650	loss
multistream_download	syscall	loopback	throughput_gbps	lsperf	s2nperf	4.230865	5.115153	0.827124	0.798148	0.840598	loss
multistream_download	syscall	loopback	throughput_gbps	lsperf	tquicperf	4.230865	6.621615	0.638948	0.602486	0.681116	loss
multistream_download	syscall	loopback	throughput_gbps	lsperf	xquicperf	4.230865	7.280271	0.581141	0.564372	0.592207	loss
multistream_download	syscall	loopback	throughput_gbps	mvfstperf	neqoperf	5.797401	3.053791	1.898427	1.876041	1.921374	win
multistream_download	syscall	loopback	throughput_gbps	mvfstperf	ngtcp2perf	5.797401	15.947998	0.363519	0.356453	0.367846	loss
multistream_download	syscall	loopback	throughput_gbps	mvfstperf	noqperf	5.797401	5.232061	1.108053	1.097646	1.124248	win
multistream_download	syscall	loopback	throughput_gbps	mvfstperf	picoperf	5.797401	7.988459	0.725722	0.704411	0.765357	loss
multistream_download	syscall	loopback	throughput_gbps	mvfstperf	quicheperf	5.797401	9.377034	0.618255	0.605714	0.632086	loss
multistream_download	syscall	loopback	throughput_gbps	mvfstperf	quiczigperf	5.797401	7.750799	0.747975	0.744996	0.753915	loss
multistream_download	syscall	loopback	throughput_gbps	mvfstperf	quinnperf	5.797401	6.326139	0.916420	0.858134	0.929591	loss
multistream_download	syscall	loopback	throughput_gbps	mvfstperf	s2nperf	5.797401	5.115153	1.133378	1.122191	1.148039	win
multistream_download	syscall	loopback	throughput_gbps	mvfstperf	tquicperf	5.797401	6.621615	0.875527	0.847092	0.930229	loss
multistream_download	syscall	loopback	throughput_gbps	mvfstperf	xquicperf	5.797401	7.280271	0.796317	0.793504	0.808801	loss
multistream_download	syscall	loopback	throughput_gbps	neqoperf	ngtcp2perf	3.053791	15.947998	0.191484	0.187656	0.193844	loss
multistream_download	syscall	loopback	throughput_gbps	neqoperf	noqperf	3.053791	5.232061	0.583669	0.577860	0.592445	loss
multistream_download	syscall	loopback	throughput_gbps	neqoperf	picoperf	3.053791	7.988459	0.382275	0.370840	0.403320	loss
multistream_download	syscall	loopback	throughput_gbps	neqoperf	quicheperf	3.053791	9.377034	0.325667	0.318880	0.333090	loss
multistream_download	syscall	loopback	throughput_gbps	neqoperf	quiczigperf	3.053791	7.750799	0.393997	0.392206	0.397290	loss
multistream_download	syscall	loopback	throughput_gbps	neqoperf	quinnperf	3.053791	6.326139	0.482726	0.451767	0.489867	loss
multistream_download	syscall	loopback	throughput_gbps	neqoperf	s2nperf	3.053791	5.115153	0.597009	0.590781	0.604982	loss
multistream_download	syscall	loopback	throughput_gbps	neqoperf	tquicperf	3.053791	6.621615	0.461185	0.445954	0.490203	loss
multistream_download	syscall	loopback	throughput_gbps	neqoperf	xquicperf	3.053791	7.280271	0.419461	0.417743	0.426214	loss
multistream_download	syscall	loopback	throughput_gbps	ngtcp2perf	noqperf	15.947998	5.232061	3.048129	3.018344	3.118087	win
multistream_download	syscall	loopback	throughput_gbps	ngtcp2perf	picoperf	15.947998	7.988459	1.996380	1.937014	2.122707	win
multistream_download	syscall	loopback	throughput_gbps	ngtcp2perf	quicheperf	15.947998	9.377034	1.700751	1.665613	1.753083	win
multistream_download	syscall	loopback	throughput_gbps	ngtcp2perf	quiczigperf	15.947998	7.750799	2.057594	2.048614	2.090972	win
multistream_download	syscall	loopback	throughput_gbps	ngtcp2perf	quinnperf	15.947998	6.326139	2.520969	2.359724	2.578210	win
multistream_download	syscall	loopback	throughput_gbps	ngtcp2perf	s2nperf	15.947998	5.115153	3.117795	3.085837	3.184073	win
multistream_download	syscall	loopback	throughput_gbps	ngtcp2perf	tquicperf	15.947998	6.621615	2.408476	2.329360	2.579978	win
