binary	scenario	network	path_profile	tier	publication_eligible	adapter_features	congestion_controller	publication_status	metric	selected_threads	best_threads	boundary_threads	discovery_p50	confirm_p50	combined_p50	combined_p50_ci95_low	combined_p50_ci95_high	combined_p50_ci95_relative_width	p90	p99	p99_status	selection_probability_within_tolerance	selected_vs_best_ratio	edge_status	reason
neqoperf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	streams_per_second	1	1	1	18036.777981		18036.777981	17813.449520	18260.106443	0.024764	17858.115212	17817.916089	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
neqoperf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	streams_per_second	1	1	1	18165.758351		18165.758351	18078.435340	18253.081362	0.009614	18095.899942	18080.181800	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	connections_per_second	7	7	8	836.283367		836.283367	824.511237	836.283367	0.014077	751.269698	741.963545	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-6.20pct_le_1.00pct
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	connections_per_second	8	9	9	906.732104		906.732104	902.737917	1025.400535	0.135280	755.526199	694.325714	insufficient_order_stat_support	1.000000	0.996553	ok	incremental_improvement_0.35pct_le_1.00pct
neqoperf	datagram	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	datagrams_per_second	28	28	28	203476.825321		203476.825321	201761.751413	206514.325664	0.023357	183876.131668	177334.550602	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.22pct_le_1.00pct
neqoperf	datagram	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	datagrams_per_second	24	24	24	182034.467589		182034.467589	181131.206308	183964.761310	0.015566	173013.932781	165774.126787	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.93pct_le_1.00pct
neqoperf	download	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	1	1	2	4.180034		4.180034	4.108726	4.227515	0.028418	3.986268	2.647242	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-10.34pct_le_1.00pct
neqoperf	download	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	1	1	2	4.130078		4.130078	4.123294	4.130078	0.001642	4.022070	3.884271	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-10.52pct_le_1.00pct
neqoperf	flow_control	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	1	1	2	4.563931		4.563931	4.563931	4.711927	0.032427	4.015352	3.792495	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-7.40pct_le_1.00pct
neqoperf	flow_control	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	1	1	2	3.992171		3.992171	3.985848	4.005102	0.004823	3.835809	3.648315	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-9.70pct_le_1.00pct
neqoperf	idle_footprint	iouring	loopback	lifecycle	0	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	server_rss_delta_bytes_per_connection	1	1	1	1523712.000000		1523712.000000	1449984.000000	1597440.000000	0.096774	1582694.400000	1595965.440000	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
neqoperf	idle_footprint	syscall	loopback	lifecycle	0	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	server_rss_delta_bytes_per_connection	1	1	1	1417216.000000		1417216.000000	1327104.000000	1507328.000000	0.127168	1489305.600000	1505525.760000	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
neqoperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	2	2	3	5.232333		5.232333	5.169018	5.268942	0.019098	5.100438	5.049927	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-6.00pct_le_1.00pct
neqoperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	2	2	3	5.285935		5.285935	5.166768	5.300299	0.025261	5.032225	4.848941	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-7.26pct_le_1.00pct
neqoperf	multistream_download	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	2	2	3	3.093055		3.093055	3.091387	3.096421	0.001628	3.060705	3.025227	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-15.06pct_le_1.00pct
neqoperf	multistream_download	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	2	2	3	3.053791		3.053791	3.041282	3.079317	0.012455	2.963623	2.948306	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-14.05pct_le_1.00pct
neqoperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	3	3	4	2.583587		2.583587	2.583587	2.599849	0.006294	2.512608	2.456503	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-15.75pct_le_1.00pct
neqoperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	3	3	4	2.636475		2.636475	2.612674	2.675969	0.024008	2.548717	2.438464	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-14.69pct_le_1.00pct
neqoperf	reqresp	iouring	loopback	lifecycle	0	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	requests_per_second	1	1	1	17529.130849		17529.130849	17447.015679	17611.246019	0.009369	17463.438713	17448.657982	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
neqoperf	reqresp	syscall	loopback	lifecycle	0	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	requests_per_second	1	1	1	20085.467604		20085.467604	19197.288983	20973.646224	0.088440	19374.924707	19215.052555	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
neqoperf	resumed_connect	iouring	loopback	capability	0	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	connections_per_second	1	1	1	518.099587		518.099587	467.127535	569.071639	0.196765	477.321945	468.146976	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
neqoperf	resumed_connect	syscall	loopback	capability	0	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	connections_per_second	1	1	1	454.767781		454.767781	419.657425	489.878138	0.154410	426.679496	420.359632	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
neqoperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	messages_per_second	4	4	5	14627.670038		14627.670038	14555.850238	14987.207399	0.029489	14256.440550	13632.191971	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-7.75pct_le_1.00pct
neqoperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	messages_per_second	3	3	4	15497.978097		15497.978097	14403.923966	15576.710290	0.075674	14205.175209	13842.648919	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-6.20pct_le_1.00pct
neqoperf	stream_churn	iouring	loopback	lifecycle	0	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	streams_per_second	1	1	1	18872.437974		18872.437974	17937.260892	19807.615057	0.099105	18124.296308	17955.964434	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
neqoperf	stream_churn	syscall	loopback	lifecycle	0	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	streams_per_second	1	1	1	17714.282624		17714.282624	17662.877083	17765.688165	0.005804	17673.158191	17663.905194	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
neqoperf	upload	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	1	1	2	4.025776		4.025776	3.891787	4.060823	0.041988	3.151346	2.330192	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-38.27pct_le_1.00pct
neqoperf	upload	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	1	1	2	4.182148		4.182148	4.178070	4.596713	0.100103	3.935081	3.219055	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-33.60pct_le_1.00pct
neqoperf	zero_rtt_reqresp	iouring	loopback	capability	0	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	requests_per_second	1	1	1	16416.416720		16416.416720	15913.181906	16919.651533	0.061309	16013.828869	15923.246602	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
neqoperf	zero_rtt_reqresp	syscall	loopback	capability	0	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	converged	requests_per_second	1	1	1	15749.812958		15749.812958	15125.586310	16374.039606	0.079268	15250.431640	15138.070843	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
ngtcp2perf	bidi	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	2	2	3	19.788401		19.788401	19.405417	19.852978	0.022617	18.346968	17.705893	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-3.90pct_le_1.00pct
ngtcp2perf	bidi	syscall	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	3	3	3	19.950268		19.950268	19.866248	20.156341	0.014541	18.774772	18.324129	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.75pct_le_1.00pct
ngtcp2perf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	streams_per_second	1	1	1	114739.787294		114739.787294	107175.650530	122303.924057	0.131849	108688.477883	107326.933265	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
ngtcp2perf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	streams_per_second	1	1	1	166823.850390		166823.850390	166129.099507	167518.601272	0.008329	166268.049683	166142.994525	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	connections_per_second	17	17	17	9729.563602		9729.563602	9686.838755	9825.648676	0.014267	8970.699865	4841.060914	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.48pct_le_1.00pct
ngtcp2perf	connect	syscall	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	connections_per_second	3	3	4	2552.327133		2552.327133	2546.959174	2563.046071	0.006303	2156.924901	1964.895845	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-5.09pct_le_1.00pct
ngtcp2perf	datagram	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	datagrams_per_second	3	3	4	1255595.452014		1255595.452014	1217321.323439	1361147.188288	0.114548	1191075.011746	1162631.325536	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-2.01pct_le_1.00pct
ngtcp2perf	datagram	syscall	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	datagrams_per_second	3	3	4	1262842.686232		1262842.686232	1231230.512727	1328605.379076	0.077108	1209157.052599	1192502.699650	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-0.49pct_le_1.00pct
ngtcp2perf	download	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	3	3	4	16.250182		16.250182	16.250182	16.428574	0.010978	15.648045	15.266021	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-0.27pct_le_1.00pct
ngtcp2perf	download	syscall	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	2	2	3	15.918855		15.918855	15.299689	16.214519	0.057468	14.165799	14.069267	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-3.02pct_le_1.00pct
ngtcp2perf	flow_control	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	5	5	5	13.378583		13.378583	13.312166	13.616305	0.022733	12.909368	12.611289	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.71pct_le_1.00pct
ngtcp2perf	flow_control	syscall	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	2	2	3	13.197952		13.197952	12.898440	13.315143	0.031573	12.148080	11.947318	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-0.21pct_le_1.00pct
ngtcp2perf	idle_footprint	iouring	loopback	lifecycle	0	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	server_rss_delta_bytes_per_connection	1	1	1	538624.000000		538624.000000	434176.000000	643072.000000	0.387833	622182.400000	640983.040000	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
ngtcp2perf	idle_footprint	syscall	loopback	lifecycle	0	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	server_rss_delta_bytes_per_connection	1	1	1	1251328.000000		1251328.000000	1249280.000000	1253376.000000	0.003273	1252966.400000	1253335.040000	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
ngtcp2perf	loss_recovery	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	3	3	3	15.065722		15.065722	14.626490	15.544479	0.060932	14.299303	13.939175	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.64pct_le_1.00pct
ngtcp2perf	loss_recovery	syscall	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	3	3	3	14.708659		14.708659	14.368329	14.841107	0.032143	13.894374	13.661831	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.63pct_le_1.00pct
ngtcp2perf	multistream_download	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	1	1	2	15.839096		15.839096	14.967987	16.565425	0.100854	14.854507	14.851093	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-4.53pct_le_1.00pct
ngtcp2perf	multistream_download	syscall	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	3	3	4	15.947998		15.947998	15.885578	16.206706	0.020136	14.875076	14.345266	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-3.28pct_le_1.00pct
ngtcp2perf	multistream_upload	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	3	4	4	23.635876		23.635876	23.567948	23.690071	0.005167	23.193411	23.063819	insufficient_order_stat_support	1.000000	0.996887	ok	incremental_improvement_0.31pct_le_1.00pct
ngtcp2perf	multistream_upload	syscall	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	3	3	4	26.568005		26.568005	26.529060	26.568005	0.001466	25.704076	25.111601	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-1.72pct_le_1.00pct
ngtcp2perf	reqresp	iouring	loopback	lifecycle	0	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	requests_per_second	1	1	1	104851.254419		104851.254419	99927.494016	109775.014821	0.093919	100912.246096	100025.969224	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
ngtcp2perf	reqresp	syscall	loopback	lifecycle	0	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	requests_per_second	1	1	1	126453.008068		126453.008068	122718.458330	130187.557807	0.059066	123465.368278	122793.149325	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
ngtcp2perf	resumed_connect	iouring	loopback	capability	0	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	connections_per_second	1	1	1	2883.871286		2883.871286	2723.074242	3044.668329	0.111515	2755.233651	2726.290183	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
ngtcp2perf	resumed_connect	syscall	loopback	capability	0	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	connections_per_second	1	1	1	2108.717509		2108.717509	1901.108156	2316.326862	0.196906	1942.630027	1905.260343	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
ngtcp2perf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	messages_per_second	1	1	2	43310.333548		43310.333548	40030.063508	45067.990982	0.116322	38677.712093	37705.665949	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-0.23pct_le_1.00pct
ngtcp2perf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	messages_per_second	2	2	3	100820.794495		100820.794495	100766.779907	103598.183075	0.028084	97094.816595	94881.946209	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-12.92pct_le_1.00pct
ngtcp2perf	stream_churn	iouring	loopback	lifecycle	0	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	streams_per_second	1	1	1	119028.222245		119028.222245	115284.650637	122771.793852	0.062902	116033.364958	115359.522069	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
ngtcp2perf	stream_churn	syscall	loopback	lifecycle	0	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	streams_per_second	1	1	1	163810.144616		163810.144616	162429.797493	165190.491739	0.016853	162705.866918	162457.404435	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
ngtcp2perf	upload	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	2	2	3	23.520126		23.520126	23.494908	23.643082	0.006300	22.751134	22.430832	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-0.11pct_le_1.00pct
ngtcp2perf	upload	syscall	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	4	4	4	26.476731		26.476731	26.395401	26.715801	0.012101	25.836973	25.624028	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.28pct_le_1.00pct
ngtcp2perf	zero_rtt_reqresp	iouring	loopback	capability	0	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	requests_per_second	1	1	1	58734.509556		58734.509556	57694.275331	59774.743781	0.035422	57902.322176	57715.080015	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
ngtcp2perf	zero_rtt_reqresp	syscall	loopback	capability	0	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	converged	requests_per_second	1	1	1	105273.468533		105273.468533	102821.712974	107725.224093	0.046579	103312.064086	102870.748085	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
noqperf	bidi	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	1	1	2	3.809868		3.809868	3.643962	3.945698	0.079199	3.327733	2.957550	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-0.90pct_le_1.00pct
noqperf	bidi	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	2	2	3	3.593724		3.593724	3.584301	3.623934	0.011029	3.452650	3.371881	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-7.23pct_le_1.00pct
noqperf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	streams_per_second	1	1	1	45887.247316		45887.247316	39887.271715	51887.222918	0.261510	41087.266835	40007.271227	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
noqperf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	streams_per_second	1	1	1	47079.816972		47079.816972	42924.168755	51235.465189	0.176536	43755.298398	43007.281719	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
noqperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	connections_per_second	12	12	13	6375.846019		6375.846019	6330.009001	6375.846019	0.007189	6038.292861	5549.708252	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-1.47pct_le_1.00pct
noqperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	connections_per_second	9	9	10	3215.708641		3215.708641	3206.048445	3215.708641	0.003004	3097.972070	3027.318718	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-0.17pct_le_1.00pct
noqperf	datagram	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	datagrams_per_second	1	1	2	1818146.176629		1818146.176629	1772208.999169	1844662.795368	0.039850	75492.153153	74951.982381	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-39.92pct_le_1.00pct
noqperf	datagram	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	datagrams_per_second	1	1	2	1789089.837201		1789089.837201	880165.824811	1817922.892280	0.524153	72482.684431	52912.776187	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-78.35pct_le_1.00pct
