binary	scenario	network	path_profile	tier	publication_eligible	adapter_features	congestion_controller	metric	client_threads	publication_role	discovery_status	confirm_status	combined_status	combined_samples	combined_p50	combined_p50_ci95_low	combined_p50_ci95_high	combined_p50_ci95_relative_width	combined_p20_p80_ratio	publication_status	reason
mvfstperf	datagram	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	datagrams_per_second	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	321882.211209	168790.181551	327988.383834	0.494585	8.941077	converged	p50_ci_width_0.4946_gt_0.0500;p80_p20_8.9411_gt_1.1500;block_median_ratio_1.9432_gt_1.1000;confirm_disabled;p50_ci_width_0.4946_gt_0.0500;p80_p20_8.9411_gt_1.1500;block_median_ratio_1.9432_gt_1.1000
mvfstperf	datagram	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	datagrams_per_second	2	plateau_sentinel+post_selected	converged	converged	converged	20	18889.548339	17491.667722	20961.966145	0.183715	1.242731	converged	p50_ci_width_0.1837_gt_0.0500;p80_p20_1.2427_gt_1.1500;block_median_ratio_1.1984_gt_1.1000;confirm_disabled;p50_ci_width_0.1837_gt_0.0500;p80_p20_1.2427_gt_1.1500;block_median_ratio_1.1984_gt_1.1000
mvfstperf	datagram	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	datagrams_per_second	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	16130.284330	15958.491332	16561.469124	0.037382	1.130836	converged	outliers_1;confirm_disabled;outliers_1
mvfstperf	datagram	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	datagrams_per_second	2	plateau_sentinel+post_selected	converged	converged	converged	20	15150.626521	14688.235474	15150.626521	0.030520	1.178566	converged	p80_p20_1.1786_gt_1.1500;confirm_disabled;p80_p20_1.1786_gt_1.1500
mvfstperf	download	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	6.358483	6.358483	6.364068	0.000878	1.037490	converged	confirm_disabled
mvfstperf	download	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	6.045911	5.955661	6.161176	0.033992	1.048786	converged	p50_ci_width_0.0340_gt_0.0300;confirm_disabled;p50_ci_width_0.0340_gt_0.0300
mvfstperf	download	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	2	selected_saturation+plateau_sentinel	converged	converged	converged	20	6.053629	6.009222	6.147310	0.022811	1.034095	converged	confirm_disabled
mvfstperf	flow_control	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	7	selected_saturation+plateau_sentinel	converged	converged	converged	20	5.718577	5.708887	5.718577	0.001695	1.028851	converged	confirm_disabled
mvfstperf	flow_control	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	6	selected_saturation+plateau_sentinel	converged	converged	converged	20	5.411048	5.372041	5.442533	0.013027	1.034411	converged	confirm_disabled
mvfstperf	idle_footprint	iouring	loopback	lifecycle	0	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	server_rss_delta_bytes_per_connection	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	2990080.000000	2965504.000000	3014656.000000	0.016438	1.009912	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
mvfstperf	idle_footprint	syscall	loopback	lifecycle	0	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	server_rss_delta_bytes_per_connection	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	3999744.000000	3895296.000000	4104192.000000	0.052227	1.031835	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
mvfstperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	6.199574	6.174735	6.234109	0.009577	1.225175	converged	p80_p20_1.2252_gt_1.1500;confirm_disabled;p80_p20_1.2252_gt_1.1500
mvfstperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	5.520261	5.516510	5.520261	0.000679	1.025298	converged	confirm_disabled
mvfstperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	5	selected_saturation+plateau_sentinel	converged	converged	converged	20	6.330840	6.312457	6.360677	0.007617	1.026540	converged	confirm_disabled
mvfstperf	multistream_download	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	2	selected_saturation+plateau_sentinel	converged	converged	converged	20	5.891610	5.765529	5.909327	0.024407	1.032995	converged	confirm_disabled
mvfstperf	multistream_download	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	5.797401	5.776925	5.843440	0.011473	1.096614	converged	confirm_disabled
mvfstperf	multistream_download	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	5.755022	5.732380	5.824321	0.015976	1.050317	converged	confirm_disabled
mvfstperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	14	selected_saturation	converged	converged	converged	20	7.186876	7.176554	7.206530	0.004171	1.011308	converged	confirm_disabled
mvfstperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	15	plateau_sentinel+post_selected	converged	converged	converged	20	6.580113	6.548171	6.588993	0.006204	1.023882	converged	confirm_disabled
mvfstperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	16	selected_saturation	converged	converged	converged	20	7.902622	7.896218	7.910094	0.001756	1.008514	converged	confirm_disabled
mvfstperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	17	plateau_sentinel+post_selected	converged	converged	converged	20	7.881650	7.858491	7.909793	0.006509	1.020918	converged	confirm_disabled
mvfstperf	reqresp	iouring	loopback	lifecycle	0	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	5102.537600	5032.090412	5172.984788	0.027613	1.016706	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
mvfstperf	reqresp	syscall	loopback	lifecycle	0	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	5243.083423	5139.465004	5346.701842	0.039526	1.024000	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
mvfstperf	resumed_connect	iouring	loopback	capability	0	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	1660.728816	1570.410945	1751.046688	0.108769	1.067463	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
mvfstperf	resumed_connect	syscall	loopback	capability	0	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	1514.383912	1503.131022	1525.636801	0.014861	1.008957	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
mvfstperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	messages_per_second	8	selected_saturation	converged	converged	converged	20	2591.857784	2581.513368	2600.799487	0.007441	1.021145	converged	confirm_disabled
mvfstperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	messages_per_second	9	plateau_sentinel+post_selected	converged	converged	converged	20	2584.209894	2579.981467	2588.413333	0.003263	1.018644	converged	confirm_disabled
mvfstperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	messages_per_second	10	selected_saturation+plateau_sentinel	converged	converged	converged	20	2638.535440	2622.214184	2678.754056	0.021429	1.024844	converged	confirm_disabled
mvfstperf	stream_churn	iouring	loopback	lifecycle	0	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	5029.165600	4910.202985	5148.128214	0.047309	1.028794	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
mvfstperf	stream_churn	syscall	loopback	lifecycle	0	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	4553.496022	4534.427702	4572.564343	0.008375	1.005038	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
mvfstperf	upload	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	14	selected_saturation	converged	converged	converged	20	6.759550	6.748444	6.814993	0.009845	1.014334	converged	confirm_disabled
mvfstperf	upload	iouring	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	15	plateau_sentinel+post_selected	converged	converged	converged	20	6.313835	6.276915	6.354180	0.012237	1.039384	converged	confirm_disabled
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	15	selected_saturation	converged	converged	converged	20	6.989180	6.968403	7.038776	0.010069	1.032778	converged	confirm_disabled
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	16	plateau_sentinel+post_selected	converged	converged	converged	20	6.986902	6.978840	6.996386	0.002511	1.016305	converged	confirm_disabled
mvfstperf	zero_rtt_reqresp	iouring	loopback	capability	0	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	3534.250380	3509.398039	3559.102720	0.014064	1.008474	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
mvfstperf	zero_rtt_reqresp	syscall	loopback	capability	0	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	3240.871519	3031.962660	3449.780378	0.128921	1.080465	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
neqoperf	bidi	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	3.277641	3.271771	3.375711	0.031712	1.077998	converged	p50_ci_width_0.0317_gt_0.0300;confirm_disabled;p50_ci_width_0.0317_gt_0.0300
neqoperf	bidi	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	plateau_sentinel+post_selected	converged	converged	converged	20	2.836435	2.829022	2.864330	0.012448	1.045146	converged	confirm_disabled
neqoperf	bidi	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	3.307537	3.264035	3.320743	0.017145	1.043252	converged	confirm_disabled
neqoperf	bidi	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	plateau_sentinel+post_selected	converged	converged	converged	20	2.833997	2.831742	2.843206	0.004046	1.037348	converged	confirm_disabled
neqoperf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	18036.777981	17813.449520	18260.106443	0.024764	1.014969	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
neqoperf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	18165.758351	18078.435340	18253.081362	0.009614	1.005785	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	7	selected_saturation	converged	converged	converged	20	836.283367	824.511237	836.283367	0.014077	1.230934	converged	p80_p20_1.2309_gt_1.1500;confirm_disabled;p80_p20_1.2309_gt_1.1500
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	8	plateau_sentinel+post_selected	converged	converged	converged	20	784.410675	778.477246	794.479784	0.020401	1.065565	converged	confirm_disabled
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	8	selected_saturation	converged	converged	converged	20	906.732104	902.737917	1025.400535	0.135280	1.367879	converged	p50_ci_width_0.1353_gt_0.0500;p80_p20_1.3679_gt_1.1500;block_median_ratio_1.1359_gt_1.1000;confirm_disabled;p50_ci_width_0.1353_gt_0.0500;p80_p20_1.3679_gt_1.1500;block_median_ratio_1.1359_gt_1.1000
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	9	best_capacity+plateau_sentinel+post_selected	converged	converged	converged	20	909.868281	905.318742	909.868281	0.005000	1.221274	converged	p80_p20_1.2213_gt_1.1500;confirm_disabled;p80_p20_1.2213_gt_1.1500
neqoperf	datagram	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	datagrams_per_second	28	selected_saturation+plateau_sentinel	converged	converged	converged	20	203476.825321	201761.751413	206514.325664	0.023357	1.049350	converged	confirm_disabled
neqoperf	datagram	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	datagrams_per_second	24	selected_saturation+plateau_sentinel	converged	converged	converged	20	182034.467589	181131.206308	183964.761310	0.015566	1.048639	converged	confirm_disabled
neqoperf	download	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	4.180034	4.108726	4.227515	0.028418	1.065638	converged	confirm_disabled
neqoperf	download	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	3.747848	3.712328	4.210837	0.133012	1.148140	converged	p50_ci_width_0.1330_gt_0.0300;block_median_ratio_1.1343_gt_1.1000;confirm_disabled;p50_ci_width_0.1330_gt_0.0300;block_median_ratio_1.1343_gt_1.1000
neqoperf	download	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	4.130078	4.123294	4.130078	0.001642	1.068191	converged	confirm_disabled
neqoperf	download	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	3.695727	3.647633	3.710155	0.016918	1.034096	converged	confirm_disabled
