binary	scenario	network	path_profile	adapter_features	congestion_controller	measurement_status	audit_status	publication_status	metric	selected_threads	mode	duration_ms	work_units	samples	blocks	p50	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p90	p99	p99_status	reason
quiczigperf	bidi	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	5.286396	5.239734	5.306843	0.012695	5.201204	5.150614	insufficient_order_stat_support	
quiczigperf	bidi	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	5.274862	5.257650	5.311262	0.010164	5.224972	5.173066	insufficient_order_stat_support	
quiczigperf	small_payload_pps	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	messages_per_second	8	duration	2000		20	5	3936.000000	3931.500000	3962.000000	0.007749	3903.600000	3881.370000	insufficient_order_stat_support	
quiczigperf	small_payload_pps	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	messages_per_second	8	duration	2000		20	5	3938.000000	3936.000000	3962.750000	0.006793	3931.150000	3906.850000	insufficient_order_stat_support	
quiczigperf	loss_recovery	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	noisy	inconclusive	throughput_gbps	1	duration	5000		20	5	9.393958	8.797989	9.909551	0.118327	8.367640	8.262901	insufficient_order_stat_support	p50_ci_width_0.1183_gt_0.0800;p80_p20_1.1745_gt_1.1500;block_median_ratio_1.1499_gt_1.1000;drift_-0.0501_gt_0.0300
quiczigperf	loss_recovery	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	5000		20	5	9.628566	9.453554	9.758188	0.031639	9.433700	9.154927	insufficient_order_stat_support	
quiczigperf	flow_control	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	8.470081	8.373008	8.635894	0.031037	8.155843	8.100967	insufficient_order_stat_support	
quiczigperf	flow_control	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	8.434462	8.359397	8.674730	0.037386	8.237277	8.174953	insufficient_order_stat_support	
quiczigperf	resumed_connect	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		2	20	5	14.110829	14.021666	14.284508	0.018627	13.969395	13.784002	insufficient_order_stat_support	
quiczigperf	resumed_connect	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		2	20	5	14.581590	14.492413	14.852339	0.024684	14.425841	14.089199	insufficient_order_stat_support	
quiczigperf	zero_rtt_reqresp	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	requests_per_second	4	duration	2000		20	5	3663.750000	3653.500000	3671.500000	0.004913	3636.100000	3618.730000	insufficient_order_stat_support	
quiczigperf	zero_rtt_reqresp	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	requests_per_second	4	duration	2000		20	5	3666.500000	3652.500000	3676.000000	0.006409	3647.600000	3643.595000	insufficient_order_stat_support	
quiczigperf	datagram	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	datagrams_per_second	2	duration	2000		20	5	3553603.000000	3475111.000000	3633353.500000	0.044530	3418734.150000	3403750.230000	insufficient_order_stat_support	
quiczigperf	datagram	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	datagrams_per_second	2	duration	2000		20	5	3459619.750000	3454390.500000	3486540.000000	0.009293	3367573.050000	3339850.575000	insufficient_order_stat_support	
quiczigperf	idle_footprint	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	noisy	inconclusive	server_rss_delta_bytes_per_connection	16	work			20	5	464384.000000	461312.000000	464640.000000	0.007166	464665.600000	464896.000000	insufficient_order_stat_support	outliers_6
quiczigperf	idle_footprint	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	noisy	inconclusive	server_rss_delta_bytes_per_connection	16	work			20	5	470144.000000	451456.000000	470784.000000	0.041111	472064.000000	472064.000000	insufficient_order_stat_support	drift_0.0309_gt_0.0300
quiczigperf	close_reset_cleanup	syscall	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	streams_per_second	4	duration	2000		20	5	3835.000000	3827.500000	3874.500000	0.012256	3794.150000	3786.095000	insufficient_order_stat_support	
quiczigperf	close_reset_cleanup	iouring	loopback	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	complete	tail_insufficient	publishable	streams_per_second	8	duration	2000		20	5	3936.000000	3936.000000	3945.000000	0.002287	3928.000000	3924.760000	insufficient_order_stat_support	
mvfstperf	download	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	7.482661	7.384413	7.520706	0.018214	6.852759	6.795569	insufficient_order_stat_support	
mvfstperf	download	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	7.586037	7.535158	7.657819	0.016169	6.849298	6.735466	insufficient_order_stat_support	
mvfstperf	upload	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	8	duration	2000		20	5	8.247589	8.217685	8.269209	0.006247	8.115492	8.087827	insufficient_order_stat_support	
mvfstperf	upload	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	noisy	inconclusive	throughput_gbps	8	duration	2000		20	5	7.770770	7.633270	7.889455	0.032968	6.831885	6.326801	insufficient_order_stat_support	p50_ci_width_0.0330_gt_0.0300;p80_p20_1.1566_gt_1.1500
mvfstperf	connect	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		8	20	5	261.264648	254.764925	263.415835	0.033112	242.791992	241.022794	insufficient_order_stat_support	
mvfstperf	connect	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	noisy	inconclusive	connections_per_second	16	work		8	20	5	254.387263	244.896998	254.814931	0.038988	241.868505	238.530125	insufficient_order_stat_support	drift_0.0364_gt_0.0300
mvfstperf	reqresp	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	11070.250000	10967.500000	11097.750000	0.011766	10944.000000	10840.320000	insufficient_order_stat_support	
mvfstperf	reqresp	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	10708.750000	10624.000000	10799.500000	0.016388	9855.650000	9850.880000	insufficient_order_stat_support	
mvfstperf	stream_churn	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	11067.000000	11008.000000	11088.000000	0.007229	10895.300000	10768.220000	insufficient_order_stat_support	
mvfstperf	stream_churn	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	noisy	inconclusive	streams_per_second	16	duration	2000		20	5	10824.750000	10286.750000	10880.000000	0.054805	9920.000000	9816.320000	insufficient_order_stat_support	p50_ci_width_0.0548_gt_0.0500;drift_0.0454_gt_0.0300
mvfstperf	multistream_download	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	4	duration	2000		20	5	6.120225	6.091048	6.131422	0.006597	6.005665	5.795538	insufficient_order_stat_support	
mvfstperf	multistream_download	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	16	duration	2000		20	5	5.956594	5.880505	5.999353	0.019952	5.859155	5.797936	insufficient_order_stat_support	
mvfstperf	multistream_upload	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	16	duration	2000		20	5	7.879000	7.858028	7.902069	0.005590	7.769529	7.513498	insufficient_order_stat_support	
mvfstperf	multistream_upload	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	16	duration	2000		20	5	6.927417	6.878659	6.947340	0.009914	6.844265	6.823126	insufficient_order_stat_support	
mvfstperf	bidi	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	4	duration	2000		20	5	7.406184	7.346323	7.432444	0.011628	7.293494	7.250476	insufficient_order_stat_support	
mvfstperf	bidi	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	4	duration	2000		20	5	7.191818	7.165968	7.214294	0.006720	7.093658	7.042311	insufficient_order_stat_support	
mvfstperf	small_payload_pps	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	messages_per_second	16	duration	2000		20	5	11136.000000	10979.500000	11205.000000	0.020250	10878.950000	10836.290000	insufficient_order_stat_support	
mvfstperf	small_payload_pps	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	messages_per_second	16	duration	2000		20	5	10656.000000	10368.000000	10840.000000	0.044294	9974.800000	9759.160000	insufficient_order_stat_support	
mvfstperf	loss_recovery	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	16	duration	5000		20	5	7.425966	7.356535	7.581282	0.030265	7.190903	7.077180	insufficient_order_stat_support	
mvfstperf	loss_recovery	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	16	duration	5000		20	5	7.502546	7.453200	7.532426	0.010560	7.274382	7.064860	insufficient_order_stat_support	
mvfstperf	flow_control	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	6.659187	6.578121	6.701678	0.018554	6.015487	5.874874	insufficient_order_stat_support	
mvfstperf	flow_control	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	4	duration	2000		20	5	6.652826	6.594458	6.720717	0.018978	6.022670	5.971402	insufficient_order_stat_support	
mvfstperf	resumed_connect	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	noisy	inconclusive	connections_per_second	4	work		32	20	5	289.168104	265.343968	310.817464	0.157256	259.251586	248.098066	insufficient_order_stat_support	p50_ci_width_0.1573_gt_0.0500;p80_p20_1.1664_gt_1.1500;block_median_ratio_1.2270_gt_1.1000;drift_-0.0666_gt_0.0300
mvfstperf	resumed_connect	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	connections_per_second	2	work		64	20	5	264.268143	260.707337	267.331047	0.025064	254.987368	253.917717	insufficient_order_stat_support	
mvfstperf	zero_rtt_reqresp	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	10880.000000	10877.750000	10885.250000	0.000689	10694.600000	10585.610000	insufficient_order_stat_support	
mvfstperf	zero_rtt_reqresp	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	10527.000000	10498.000000	10529.250000	0.002969	10129.700000	9626.600000	insufficient_order_stat_support	
mvfstperf	datagram	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	noisy	inconclusive	datagrams_per_second	16	duration	2000		20	5	74796.500000	71161.750000	77107.750000	0.079496	61151.150000	51604.940000	insufficient_order_stat_support	p50_ci_width_0.0795_gt_0.0500;p80_p20_1.2396_gt_1.1500;drift_0.0909_gt_0.0300
mvfstperf	datagram	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	noisy	inconclusive	datagrams_per_second	1	duration	2000		20	5	379325.750000	378570.500000	381891.000000	0.008754	328096.500000	18504.735000	insufficient_order_stat_support	outliers_2
mvfstperf	idle_footprint	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	server_rss_delta_bytes_per_connection	16	work			20	5	278528.000000	275712.000000	285184.000000	0.034007	288051.200000	289134.080000	insufficient_order_stat_support	
mvfstperf	idle_footprint	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	server_rss_delta_bytes_per_connection	16	work			20	5	235520.000000	234112.000000	239872.000000	0.024457	245862.400000	248028.160000	insufficient_order_stat_support	
mvfstperf	close_reset_cleanup	syscall	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	11022.000000	11008.000000	11072.000000	0.005807	10944.000000	10840.320000	insufficient_order_stat_support	
mvfstperf	close_reset_cleanup	iouring	loopback	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	10798.250000	10473.750000	10944.000000	0.043549	10099.200000	9880.320000	insufficient_order_stat_support	
ngtcp2perf	download	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	throughput_gbps	1	duration	2000		20	5	18.227434	17.413756	18.820913	0.077200	16.844955	16.296638	insufficient_order_stat_support	p50_ci_width_0.0772_gt_0.0300;block_median_ratio_1.1218_gt_1.1000;drift_0.0444_gt_0.0300
ngtcp2perf	download	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	throughput_gbps	4	duration	2000		20	5	16.719807	16.354756	16.980649	0.037434	16.023303	15.807672	insufficient_order_stat_support	p50_ci_width_0.0374_gt_0.0300
ngtcp2perf	upload	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	31.047352	30.509954	31.154459	0.020759	27.761202	27.220813	insufficient_order_stat_support	
ngtcp2perf	upload	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	22.269845	22.042885	22.316019	0.012265	20.210064	19.955098	insufficient_order_stat_support	
ngtcp2perf	connect	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		8	20	5	112.772161	112.495919	114.307739	0.016066	111.507638	108.625817	insufficient_order_stat_support	
ngtcp2perf	connect	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	connections_per_second	16	work		8	20	5	115.897967	111.389530	119.079215	0.066349	110.075749	106.059865	insufficient_order_stat_support	p50_ci_width_0.0663_gt_0.0500;drift_-0.0454_gt_0.0300
ngtcp2perf	reqresp	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	51386.000000	50672.500000	52555.000000	0.036634	50134.800000	49229.220000	insufficient_order_stat_support	
ngtcp2perf	reqresp	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	44244.500000	44011.000000	44586.000000	0.012996	43102.550000	42546.260000	insufficient_order_stat_support	
ngtcp2perf	stream_churn	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	52478.250000	52158.000000	53048.000000	0.016959	50793.200000	50258.690000	insufficient_order_stat_support	
ngtcp2perf	stream_churn	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	42407.250000	42271.500000	42655.750000	0.009061	41823.300000	41008.395000	insufficient_order_stat_support	
ngtcp2perf	multistream_download	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	throughput_gbps	1	duration	2000		20	5	16.459255	16.208107	16.728337	0.031607	15.730946	15.645561	insufficient_order_stat_support	p50_ci_width_0.0316_gt_0.0300
ngtcp2perf	multistream_download	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	4	duration	2000		20	5	16.581695	16.453040	16.746833	0.017718	15.733874	15.309832	insufficient_order_stat_support	
ngtcp2perf	multistream_upload	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	4	duration	2000		20	5	24.815739	24.688039	25.035587	0.014005	23.325685	23.125661	insufficient_order_stat_support	
ngtcp2perf	multistream_upload	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	18.761039	18.607577	18.780655	0.009225	18.368515	18.225947	insufficient_order_stat_support	
ngtcp2perf	bidi	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	4	duration	2000		20	5	20.503228	20.354352	20.761858	0.019875	19.430063	18.393667	insufficient_order_stat_support	
ngtcp2perf	bidi	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	4	duration	2000		20	5	18.633702	18.579065	18.943213	0.019542	17.931960	17.768645	insufficient_order_stat_support	
ngtcp2perf	small_payload_pps	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	messages_per_second	16	duration	2000		20	5	52724.250000	52542.250000	53282.000000	0.014031	51915.600000	50390.640000	insufficient_order_stat_support	
ngtcp2perf	small_payload_pps	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	messages_per_second	16	duration	2000		20	5	42998.000000	42743.250000	43266.750000	0.012175	41952.700000	41631.895000	insufficient_order_stat_support	
ngtcp2perf	loss_recovery	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	5000		20	5	17.378521	17.126065	17.561864	0.025077	16.687061	16.447522	insufficient_order_stat_support	
ngtcp2perf	loss_recovery	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	8	duration	5000		20	5	16.691094	16.610277	16.793551	0.010980	16.208007	15.880944	insufficient_order_stat_support	
ngtcp2perf	flow_control	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	4	duration	2000		20	5	15.600013	15.389316	15.749984	0.023120	14.319036	13.983757	insufficient_order_stat_support	
